IFIX - Carteira do Dia 28/03/2024
Código,Part. (%)
KCRE11,0.2694
HGRU11,1.8974000000000002
TRBL11,0.4847000000000001
BTLG11,3.2489999999999997
TORD11,0.0478
HGRE11,1.1554
AFHI11,0.3244
BARI11,0.3002
RZAK11,0.5907
TRXF11,1.4983
RECT11,0.2741
MCCI11,1.204
RBRF11,0.8630000000000001
RBFF11,0.1804
LGCP11,0.23699999999999996
PVBI11,1.4598
BRCO11,1.6036
LVBI11,1.4431
PLCR11,0.1449
BROF11,0.5075
MALL11,0.8175
PATL11,0.259
TVRI11,1.2899
PORD11,0.2587
HGPO11,0.4092
VGIP11,0.831
HGLG11,4.2984
OUJP11,0.23680000000000004
TEPP11,0.3078
HSML11,1.4479
SPXS11,0.1436
SNFF11,0.1878
HTMX11,0.2022
SNCI11,0.3101
BTCI11,0.7687
IRDM11,2.0995
SARE11,0.3133
JSAF11,0.5854
SADI11,0.10490000000000001
BCIA11,0.3004
RZTR11,1.0337
JSRE11,1.1642
RZAT11,0.2785
HSLG11,0.9479
TGAR11,1.8338
HSAF11,0.1715
URPR11,0.7943
VGHF11,0.6704
HGFF11,0.1963
VCRI11,0.1156
VCJR11,1.0594
MFII11,0.3501
HFOF11,1.354
KNSC11,0.9269
VSLH11,0.0812
HGCR11,1.2393
WHGR11,0.189
GGRC11,0.7906
XPCI11,0.5967
AIEC11,0.19
XPIN11,0.4287
GARE11,0.8711
XPLG11,2.4657
DEVA11,0.44720000000000004
GTWR11,0.7678
XPML11,4.5299
XPPR11,0.1254
CVBI11,0.7912
XPSF11,0.2741
CPTS11,2.0529
VINO11,0.4823
BRCR11,1.1445
BTRA11,0.1495
VILG11,1.0512
HGBS11,2.2073
VGIR11,0.7707
CYCR11,0.1186
VRTA11,1.0565
MXRF11,2.5386
VIUR11,0.1547
RBRL11,0.4138
KFOF11,0.3462
KNCR11,4.4382
RECR11,1.7496
BCRI11,0.3554
BTAL11,0.3183
HABT11,0.5771
RCRB11,0.4505
RBVA11,1.2275
RBRY11,1.0825
KNRI11,3.7325999999999997
KISU11,0.2798
RBRX11,0.1392
KNHY11,2.1268
HCTR11,0.5719
VISC11,2.5256
CACR11,0.3014
BCFF11,1.3915
ALZR11,0.8729
RBRP11,0.5445
BLMG11,0.11250000000000002
RBRR11,1.0626
KNIP11,5.939
ARRI11,0.1222
Total,100.0
