IFIX - Carteira do Dia 22/08/2024
Código,Part. (%)
BCRI11,0.3037
BCIA11,0.2753
BCFF11,1.1879
BARI11,0.2623
AJFI11,0.1887
ALZR11,1.0202
AIEC11,0.1909
BRCR11,0.9649999999999999
GARE11,0.8145
ARRI11,0.138
BLMG11,0.11899999999999998
CVBI11,0.7331
BRCO11,1.4275
BROF11,0.3908
FATN11,0.1535
BTAL11,0.3348
BTCI11,0.7027
BTLG11,3.1406000000000005
BTRA11,0.1157
CACR11,0.3819
CLIN11,0.2933
CPFF11,0.1301
CPTS11,1.8761
GGRC11,0.7779
BPFF11,0.22060000000000002
GTWR11,0.7001
HSLG11,0.7688
KNIP11,5.4492
CYCR11,0.11399999999999999
XPSF11,0.2313
XPPR11,0.095
HABT11,0.5138
HCTR11,0.4582
HFOF11,1.1319
HGBS11,1.9242
HGCR11,1.1362
HGFF11,0.1746
HGLG11,3.8719
HGPO11,0.3739
HGRE11,0.9625
HGRU11,2.5489
HSAF11,0.1512
HSML11,1.3819
HTMX11,0.19880000000000003
IRDM11,1.86
JSAF11,0.5288
JSRE11,0.9578
KCRE11,0.2524
KFOF11,0.2865
KISU11,0.2562
KNCR11,4.9689
KNHF11,1.3632
KNHY11,2.133
KNRI11,3.3145000000000002
DEVA11,0.3749
KNSC11,1.232
AFHI11,0.3604
RBFF11,0.1651
MALL11,1.0012
MCCI11,1.0825
MCHY11,0.7459
MFII11,0.3207
MXRF11,2.9724
NCHB11,0.1008
OUJP11,0.1853
PATL11,0.21379999999999996
PLCR11,0.1282
PORD11,0.23440000000000003
RBRF11,0.7395
RZAT11,0.2596
RBRL11,0.3776
RBRP11,0.5019
RBRR11,0.9701999999999998
RBRX11,0.1899
RBRY11,0.9633
RBVA11,0.9375
RCRB11,0.3534
RECR11,1.5984000000000003
RECT11,0.2103
RVBI11,0.5434
RZAK11,0.5153
KORE11,0.7015
LVBI11,1.2935
RZTR11,1.2586
PVBI11,1.7118000000000002
XPML11,4.278
SNCI11,0.2883
VGIP11,0.736
SNFF11,0.1793
SPXS11,0.1334
TEPP11,0.2668
TGAR11,2.0398
TORD11,0.0314
TRBL11,0.5328
TRXF11,1.333
TVRI11,1.1601
URPR11,0.6865
VCJR11,0.9658999999999999
VGHF11,1.0308
LGCP11,0.2134
WHGR11,0.173
SARE11,0.2657
VILG11,0.9495999999999999
VINO11,0.3548
VISC11,2.3058
VIUR11,0.124
VRTA11,0.996
VSLH11,0.0721
VGIR11,1.2864
XPCI11,0.5414
XPIN11,0.3942
XPLG11,2.1666
Total,100.0
