IFIX - Carteira do Dia 24/09/2024
Código,Part. (%)
BCRI11,0.2952
BPFF11,0.21090000000000003
BLMG11,0.11770000000000001
BCIA11,0.24779999999999996
AIEC11,0.1829
BARI11,0.24620000000000003
ARRI11,0.11840000000000002
ALZR11,0.905
AJFI11,0.1755
BPML11,0.4736000000000001
BCFF11,1.1354
BRCO11,1.2382
DEVA11,0.3725
BROF11,0.3899
BTAL11,0.318
BTCI11,0.6994
BTLG11,3.0212
BTRA11,0.10169999999999998
CACR11,0.3655
CLIN11,0.2858
CPSH11,0.4697
CPTS11,1.791
CVBI11,0.72
CYCR11,0.1129
FATN11,0.22060000000000002
BRCR11,0.9037
KNRI11,2.7673
HSML11,1.3425
GTWR11,0.6828
KNIP11,5.3641
GGRC11,0.7981999999999999
GZIT11,0.8546
HABT11,0.4959
HCTR11,0.4628
HFOF11,1.108
HGBS11,1.8405999999999998
HGCR11,1.1119
HGFF11,0.1636
HGLG11,3.7762
HGPO11,0.3665
HGRE11,0.8642000000000001
GARE11,0.8080999999999999
HGRU11,2.4262
HSLG11,0.7583
HTMX11,0.2137
IRDM11,1.7490999999999999
JSAF11,0.5122
JSRE11,0.9226
KCRE11,0.24690000000000004
KFOF11,0.4141000000000001
KISU11,0.24590000000000004
KIVO11,0.123
KNCR11,5.1884
KNHF11,1.3194
KNHY11,2.1152
HSAF11,0.1465
ZAVI11,0.0898
XPSF11,0.2192
RZTR11,1.2092
LGCP11,0.2072
LVBI11,1.2296
MALL11,0.9421
MANA11,0.2362
MCCI11,1.0421
MCHY11,0.7173
MFII11,0.374
MXRF11,3.0952
OUJP11,0.1821
PATL11,0.21050000000000002
PVBI11,1.6957
RBFF11,0.1581
RBRF11,0.6819
RBRL11,0.3636
RBRP11,0.46849999999999997
RBRR11,0.9328
RBRX11,0.1767
RBRY11,0.8773
RBVA11,0.9048
RCRB11,0.3351
RECR11,1.5284
RECT11,0.19740000000000002
RVBI11,0.5279
AFHI11,0.3118
KNSC11,1.2263
KORE11,0.6916
RZAK11,0.49950000000000006
PORD11,0.22589999999999996
RZAT11,0.259
KNUQ11,1.143
SNEL11,0.12280000000000002
SNFF11,0.2837
SPXS11,0.1312
TEPP11,0.2621
TGAR11,1.9299999999999997
TRBL11,0.4979
TRXF11,1.4887
TVRI11,1.1236
URPR11,0.6684
VCJR11,0.9281000000000001
VGHF11,0.9981
VGIP11,0.7215
SNCI11,0.2716
VILG11,0.9023999999999999
VGIR11,1.0871
XPML11,4.2294
XPLG11,2.0829
XPIN11,0.3726
XPCI11,0.5343
WHGR11,0.2076
SARE11,0.2558
VRTA11,0.9546000000000001
VIUR11,0.121
VISC11,2.1829
VINO11,0.3004
VSLH11,0.0735
Total,100.0
