IFIX - Carteira do Dia 21/10/2024
Código,Part. (%)
RZAK11,0.5078
GZIT11,0.7491
PVBI11,1.6287
CLIN11,0.2948
CPSH11,0.4598
RZTR11,1.187
CACR11,0.356
SARE11,0.2686
BTRA11,0.095
TRBL11,0.4886
RZAT11,0.2501
PATL11,0.2065
KCRE11,0.2366
KNIP11,5.3512
KNHY11,2.1245
HGRU11,2.503
KNHF11,1.2855
HSAF11,0.1468
KNCR11,6.7451
KIVO11,0.1147
HSLG11,0.7588
KISU11,0.24520000000000003
HSML11,1.3174
KFOF11,0.4
SNCI11,0.2749
HGRE11,0.8974
BTLG11,3.0662
RBRF11,0.6625
BTCI11,0.6868
HTMX11,0.2056
PORD11,0.2204
RECR11,1.5149
IRDM11,1.7940999999999998
RCRB11,0.3497
RBVA11,0.9239
CYCR11,0.1057
RBRY11,0.8698000000000001
DEVA11,0.3538
RBRX11,0.1759
RBRR11,0.9507999999999999
FATN11,0.2241
SNFF11,0.2818
RBRP11,0.45339999999999997
RBRL11,0.3652
GGRC11,0.787
RBFF11,0.1445
GTWR11,0.6547
CPTS11,1.7957
RECT11,0.187
RVBI11,0.5143
SNEL11,0.1268
TGAR11,1.7747
BTAL11,0.3136
TEPP11,0.2699
SPXS11,0.1349
GARE11,0.8283
AFHI11,0.3149
JSRE11,0.9510999999999998
JSAF11,0.5143
BARI11,0.2486
BLMG11,0.1092
BPML11,0.4333
VSLH11,0.0727
XPIN11,0.3777
VGHF11,0.9295
ALZR11,0.9204
VGIR11,1.0862
WHGR11,0.20479999999999998
BPFF11,0.2086
XPCI11,0.5178
VRTA11,0.9569
AJFI11,0.1711
ARRI11,0.1161
ZAVI11,0.0915
BRCR11,0.8713000000000001
VIUR11,0.1193
AIEC11,0.1682
BCRI11,0.2905
BCIA11,0.24460000000000004
VINO11,0.3084
TRXF11,1.4977
XPSF11,0.21250000000000002
TVRI11,1.1131
INLG11,0.2053
VCJR11,0.9438
XPLG11,2.1068
VGIP11,0.723
URPR11,0.5964
KNRI11,2.8529
VILG11,0.8994
HGPO11,0.3843
KNSC11,1.2324
MCCI11,1.0258
HABT11,0.486
OUJP11,0.1876
MXRF11,3.11
MFII11,0.3822
HFOF11,1.0548
MCHY11,0.6833
HGBS11,1.8689
KNUQ11,1.1478
HCTR11,0.4618
BRCO11,1.2418
XPML11,4.2511
MANA11,0.23799999999999996
VISC11,2.1453
CVBI11,0.7033
HGLG11,3.8528
BROF11,0.3909
HGFF11,0.1601
LVBI11,1.2359
MALL11,0.9509
HGCR11,1.1219
KORE11,0.6754
Total,100.0
