IFIX - Carteira do Dia 08/05/2024
Código,Part. (%)
BCIA11,0.2741
BLMG11,0.11939999999999999
BCRI11,0.3115
BCFF11,1.3059
BRCR11,1.0662
ARRI11,0.11399999999999999
ALZR11,0.8113
AJFI11,0.2104
AIEC11,0.18
BPFF11,0.2248
BARI11,0.2668
BRCO11,1.4791
DEVA11,0.48529999999999995
FATN11,0.1579
BTAL11,0.2957
BTCI11,0.7241
BTLG11,3.1558999999999995
BTRA11,0.12230000000000002
CACR11,0.2878
CLIN11,0.3026
CPFF11,0.1392
CPTS11,1.9462999999999997
CVBI11,0.7468
CYCR11,0.11150000000000002
GARE11,0.8113
BROF11,0.46849999999999997
GGRC11,0.8151999999999999
HTMX11,0.1896
KNRI11,3.5134
KNSC11,0.8633
XPPR11,0.106
HABT11,0.5227
HCTR11,0.5081
HFOF11,1.2595
HGBS11,2.0107
HGCR11,1.1388
HGFF11,0.1806
HGLG11,4.0088
HGPO11,0.3805
HGRE11,1.0373
HGRU11,1.7251000000000003
HSAF11,0.1525
HSLG11,0.8367
HSML11,1.424
IRDM11,1.9994
JSAF11,0.5414
JSRE11,1.0244
KCRE11,0.2515
KFOF11,0.3206
KISU11,0.2646
KNCR11,4.255
KNHF11,1.4091
KNHY11,2.145
KNIP11,5.562
GTWR11,0.7249
XPSF11,0.2515
KORE11,0.7455
VGIP11,0.7715
MCCI11,1.1002
MCHY11,0.7624
MFII11,0.3278
MXRF11,2.4731
NCHB11,0.10660000000000001
OUJP11,0.2134
PATL11,0.2212
PLCR11,0.1317
PORD11,0.24650000000000002
PVBI11,1.8146
RBRF11,0.7888
MALL11,1.0618
RZAT11,0.2666
RBRP11,0.5498
RBRR11,1.0122
RBRX11,0.2003
RBRY11,1.0092
RBVA11,0.9695
RCRB11,0.4192
RECR11,1.6811
RECT11,0.23170000000000002
RVBI11,0.577
RZAK11,0.5466
AFHI11,0.28
RBRL11,0.3865
RBFF11,0.163
LGCP11,0.2157
RZTR11,1.3109
SNFF11,0.1821
SPXS11,0.1374
TEPP11,0.2926
TGAR11,1.7026
TORD11,0.0459
TRBL11,0.5575
TRXF11,1.3911
LVBI11,1.3301
URPR11,0.7075
VCJR11,0.9808000000000001
VGHF11,1.0582
VGIR11,0.7229
TVRI11,1.1542
VILG11,0.9939999999999999
SARE11,0.3116
XPML11,4.5161
XPLG11,2.2202
XPIN11,0.4023
XPCI11,0.5451
SNCI11,0.2884
VSLH11,0.0752
VRTA11,0.9781
VIUR11,0.1374
VISC11,2.4954
VINO11,0.4739999999999999
WHGR11,0.1741
Total,100.0
