IFIX - Carteira do Dia 26/12/2024
Código,Part. (%)
RVBI11,0.4937
AFHI11,0.3096
KNIP11,5.593
RECT11,0.1711
XPCI11,0.4943
WHGR11,0.20140000000000002
VSLH11,0.0708
VRTA11,0.9471
VIUR11,0.1158
VISC11,2.1114
VINO11,0.3239
VILG11,0.853
VGIR11,1.0814
VGIP11,0.7178
VGHF11,0.9472000000000002
XPIN11,0.3564
VCJR11,0.8351
TVRI11,1.0295
TRXF11,1.6016
TRBL11,0.3687
TGAR11,1.5455
TEPP11,0.2551
SPXS11,0.11790000000000002
SNFF11,0.2672
SNEL11,0.4493
SNCI11,0.2726
KNUQ11,1.231
KNSC11,1.248
URPR11,0.4958000000000001
KNRI11,3.0321
XPLG11,2.1993
SARE11,0.2538
RCRB11,0.3375
RBVA11,0.8135999999999999
RBRY11,0.8223000000000001
RBRX11,0.169
RBRR11,0.9396
RBRP11,0.4827000000000001
RBRL11,0.3436
RBRF11,0.6668
RZAK11,0.5078
RBFF11,0.1462
PORD11,0.22470000000000004
XPML11,4.2605
PATL11,0.1785
MXRF11,3.1056
MFII11,0.3447
MCRE11,0.6462
MCCI11,1.0167
MANA11,0.2262
MALL11,0.9494
LVBI11,1.2204
KORE11,0.6131
PVBI11,1.5800999999999998
RZAT11,0.24580000000000002
RZTR11,1.2434
OUJP11,0.1817
FATN11,0.2124
DEVA11,0.2873
GZIT11,0.7106
KNCR11,7.0379
KIVO11,0.10070000000000001
KISU11,0.2451
KFOF11,0.3885
KCRE11,0.2366
JSRE11,0.9526
JSAF11,0.4397
IRDM11,1.7606999999999997
INLG11,0.184
HTMX11,0.4032
HSML11,1.2245
KNHF11,1.2685
HSLG11,0.733
HGRU11,2.5568
HGRE11,0.9517
HGPO11,0.1731
HGLG11,4.1526
HGFF11,0.15
HGCR11,1.1363
HGBS11,1.8397000000000001
HFOF11,0.9966
HCTR11,0.296
HABT11,0.4632
GTWR11,0.6658
HSAF11,0.1321
KNHY11,2.2007
ZAVI11,0.0755
GGRC11,0.8206999999999999
CYCR11,0.1057
CVBI11,0.6734
CPTS11,1.6168000000000002
CPSH11,0.4541
CLIN11,0.2654
CACR11,0.2987
BTRA11,0.1122
BTLG11,3.2113000000000005
BTCI11,0.6588
BTAL11,0.3292
BROF11,0.3927
BRCR11,0.8715
BRCO11,1.2457
BPML11,0.4124
BPFF11,0.1973
BLMG11,0.0849
BCRI11,0.2912
BCIA11,0.23939999999999997
BARI11,0.2308
ARRI11,0.11620000000000001
ALZR11,0.9608
AJFI11,0.1811
AIEC11,0.1715
GARE11,1.1516
XPSF11,0.2066
RECR11,1.4679
Total,100.0
