IFIX - Carteira do Dia 20/06/2024
Código,Part. (%)
HGPO11,0.3952
CLIN11,0.2999
HGRE11,0.9828
XPSF11,0.2419
GARE11,0.8246
CPFF11,0.1345
DEVA11,0.4169
CYCR11,0.1148
CVBI11,0.7307
CPTS11,1.8907
TVRI11,1.1722
FATN11,0.1594
TRBL11,0.5451
SNCI11,0.2858
TGAR11,2.146
TEPP11,0.2818
SPXS11,0.1425
SNFF11,0.1773
SARE11,0.2985
RZTR11,1.2601
RZAT11,0.2548
RZAK11,0.5298
RVBI11,0.5467
RECT11,0.21220000000000003
RECR11,1.6664999999999999
TORD11,0.0374
BTRA11,0.1344
HFOF11,1.1902
BTCI11,0.7164
RCRB11,0.39
HGCR11,1.1678
HGBS11,1.9545999999999997
HCTR11,0.4578
HABT11,0.5165
HGLG11,3.8849
HGFF11,0.171
CACR11,0.377
GTWR11,0.7234
BRCR11,0.9887
AFHI11,0.3675
AIEC11,0.1822
AJFI11,0.1911
ALZR11,1.0508
ARRI11,0.1411
BARI11,0.2627
BCFF11,1.1825
BCIA11,0.2804
BCRI11,0.3026
BLMG11,0.11840000000000002
BPFF11,0.2255
BRCO11,1.3915
BROF11,0.45999999999999996
GGRC11,0.7962
BTAL11,0.3212
BTLG11,3.0754
TRXF11,1.3541
URPR11,0.7104
HGRU11,1.6913999999999998
JSAF11,0.5028
IRDM11,1.9117
HTMX11,0.19880000000000003
HSML11,1.3872
HSLG11,0.8153
HSAF11,0.1547
KNSC11,0.8706999999999999
LGCP11,0.21619999999999998
LVBI11,1.3077
PLCR11,0.1298
RBRP11,0.4972
JSRE11,0.9883
RBRL11,0.3718
RBFF11,0.1665
PVBI11,1.6851999999999998
PORD11,0.2413
PATL11,0.2176
MALL11,1.044
OUJP11,0.2043
NCHB11,0.1016
MXRF11,3.0606
MFII11,0.3286
MCHY11,0.7555
MCCI11,1.0942
RBRF11,0.7155
KCRE11,0.2521
KORE11,0.7335
KISU11,0.2668
VCJR11,0.9807
XPPR11,0.0945
XPML11,4.3148
XPLG11,2.201
XPIN11,0.3794
XPCI11,0.5415
WHGR11,0.174
KFOF11,0.2997
VRTA11,0.9775
VIUR11,0.1196
VISC11,2.3766
VINO11,0.42049999999999993
VSLH11,0.0688
VGIR11,0.9641000000000001
VILG11,0.8926
KNHF11,1.3518
KNHY11,2.1361
KNIP11,5.5867
KNRI11,3.3347
KNCR11,5.0722
RBRX11,0.1937
RBRY11,1.0013
RBVA11,0.9740000000000001
VGHF11,1.0553
VGIP11,0.7598
RBRR11,0.9839
Total,100.0
