IFIX - Carteira do Dia 18/04/2024
Código,Part. (%)
BCRI11,0.33
BCIA11,0.2984
BCFF11,1.3928
BARI11,0.2887
GTWR11,0.7729
ALZR11,0.8794
AIEC11,0.1894
BROF11,0.5232
BLMG11,0.11399999999999999
ARRI11,0.12240000000000001
BRCO11,1.592
DEVA11,0.4828
BTAL11,0.317
GGRC11,0.8712
BTCI11,0.7754
BTLG11,3.1815
BTRA11,0.148
CACR11,0.3062
CNES11,0.0368
CPTS11,2.0465
CVBI11,0.7975
CYCR11,0.1218
HABT11,0.5741
BRCR11,1.0865
HCTR11,0.5508
HTMX11,0.20339999999999997
KNRI11,3.7232000000000003
GARE11,0.8749
XPSF11,0.2735
LVBI11,1.4487
HFOF11,1.3587
HGBS11,2.1956
HGCR11,1.2267
HGFF11,0.1907
HGLG11,4.258
HGPO11,0.4066
HGRE11,1.1533
HGRU11,1.8757
HSAF11,0.17
HSLG11,0.9051999999999999
HSML11,1.4381
IRDM11,2.1459
JSAF11,0.5777
JSRE11,1.1485
KCRE11,0.2689
KFOF11,0.3506
KISU11,0.2809
KNCR11,4.5021
KNHY11,2.1407
KNIP11,5.9484
KNSC11,0.9288999999999998
LGCP11,0.2332
MALL11,0.8021999999999999
XPPR11,0.1213
RBRP11,0.5534
MFII11,0.352
MXRF11,2.5314
OUJP11,0.2365
PATL11,0.2546
PLCR11,0.1442
PORD11,0.2674
PVBI11,1.4647
RBFF11,0.1776
RBRF11,0.8338999999999999
RBRL11,0.42899999999999994
RBRR11,1.0648
SARE11,0.3436
RBRX11,0.1355
RBRY11,1.0704
RBVA11,1.2339
RCRB11,0.44289999999999996
RECR11,1.7931
RECT11,0.2581
RZAK11,0.5888
RZAT11,0.2823
RZTR11,1.0463
SADI11,0.106
SNCI11,0.3077
SNFF11,0.1929
AFHI11,0.3252
XPML11,4.5614
SPXS11,0.1445
MCCI11,1.1894
TEPP11,0.3034
TGAR11,1.8399999999999999
TORD11,0.0487
TRBL11,0.4919
TRXF11,1.4968
URPR11,0.769
VCJR11,1.0699
VCRI11,0.117
VGHF11,0.6468
TVRI11,1.2691
VGIR11,0.7711
VILG11,1.1057
VINO11,0.5143
VISC11,2.5236
XPLG11,2.417
VIUR11,0.15
VRTA11,1.0612
VSLH11,0.0801
WHGR11,0.1895
XPCI11,0.5903
XPIN11,0.43779999999999997
VGIP11,0.8246999999999999
Total,100.0
