IFIX - Carteira do Dia 26/04/2024
Código,Part. (%)
BRCR11,1.1359
BROF11,0.5135
AIEC11,0.1944
ALZR11,0.8675
ARRI11,0.12360000000000002
BARI11,0.2845
BCFF11,1.3999
BCIA11,0.3006
BCRI11,0.3352
BLMG11,0.11429999999999998
BRCO11,1.5877
DEVA11,0.502
GGRC11,0.8811
BTCI11,0.7758
BTLG11,3.1353
BTRA11,0.1369
CACR11,0.3113
CNES11,0.0337
CPTS11,2.0782
CVBI11,0.7965
CYCR11,0.121
GTWR11,0.7755
BTAL11,0.3181
HABT11,0.5712
XPSF11,0.2741
KNSC11,0.9377
GARE11,0.8734999999999999
LVBI11,1.4125
HFOF11,1.3594
HGBS11,2.1808
HGCR11,1.2381
HGFF11,0.1921
HGLG11,4.2847
HGPO11,0.41130000000000005
HGRE11,1.1253
HGRU11,1.8948
HSAF11,0.1624
HCTR11,0.5483
HSLG11,0.8853999999999999
HTMX11,0.2059
IRDM11,2.1155
JSAF11,0.5904
JSRE11,1.1142
KCRE11,0.2725
KFOF11,0.3485
KISU11,0.2863
KNCR11,4.5744
KNHY11,2.1457
KNIP11,5.9704
KNRI11,3.7684
HSML11,1.427
LGCP11,0.23340000000000002
VGIR11,0.7713
XPPR11,0.11840000000000002
MFII11,0.3554
MXRF11,2.5579
OUJP11,0.2313
PATL11,0.2429
PLCR11,0.1443
PORD11,0.2674
PVBI11,1.4587
RBFF11,0.1818
RBRF11,0.8197
RBRL11,0.4190999999999999
MALL11,0.8067999999999999
SARE11,0.3348
RBRX11,0.1358
RBRY11,1.088
RBVA11,1.2426
RCRB11,0.4418
RECR11,1.7981
RECT11,0.2508
RZAK11,0.5783
RZAT11,0.2849
RZTR11,1.0408
SADI11,0.10709999999999999
AFHI11,0.3284
RBRP11,0.556
SNCI11,0.3065
RBRR11,1.0814
SPXS11,0.146
SNFF11,0.192
MCCI11,1.1689
TEPP11,0.3066
TGAR11,1.8523999999999998
TORD11,0.0492
TRBL11,0.492
TRXF11,1.5077
URPR11,0.7761
VCJR11,1.0377
VCRI11,0.1161
VGHF11,0.6362
TVRI11,1.2681
VILG11,1.0666
VGIP11,0.8297000000000001
XPLG11,2.392
XPIN11,0.42810000000000004
XPCI11,0.5945
WHGR11,0.19
XPML11,4.5973
VRTA11,1.056
VIUR11,0.1477
VISC11,2.5091
VINO11,0.48219999999999996
VSLH11,0.0808
Total,100.0
