IFIX - Carteira do Dia 26/02/2024
Código,Part. (%)
SNFF11,0.1903
HGLG11,4.4233
VSLH11,0.091
PORD11,0.2711
GGRC11,0.8104
MALL11,0.8515
VISC11,2.6168
BRCO11,1.4355
SNCI11,0.3284
HSML11,1.4736
KCRE11,0.286
VGIP11,0.8628
BTCI11,0.8040999999999999
HGBS11,2.3278
PVBI11,1.5473
SARE11,0.3232
URPR11,0.827
KNRI11,3.174
VIUR11,0.1698
DEVA11,0.4545
HGRE11,1.205
LVBI11,1.3235
RBFF11,0.183
KISU11,0.2927
PLCR11,0.1487
MFII11,0.3648
BCRI11,0.3736
VRTA11,1.0815
LGCP11,0.2501
TRXF11,1.3655
TORD11,0.0552
MXRF11,2.6424
VCRI11,0.1195
XPML11,3.5352
HFOF11,1.4154
HABT11,0.5859
BRCR11,1.2359
ALZR11,0.9158
KFOF11,0.3574
TRBL11,0.5038
BLMG11,0.1191
XPPR11,0.1504
BTAL11,0.3387
OUJP11,0.2419
HCTR11,0.5323
SPXS11,0.151
HSLG11,0.9702999999999999
TVRI11,1.2925
IRDM11,2.206
VCJR11,1.0904
AIEC11,0.1953
TGAR11,1.9012999999999998
PATL11,0.2811
TEPP11,0.3125
MCCI11,1.2461
BARI11,0.3133
VINO11,0.48980000000000007
BROF11,0.5669
HGFF11,0.2019
VGHF11,0.695
KNSC11,0.9587
GTWR11,0.815
XPSF11,0.2871
AFHI11,0.3384
VGIR11,0.7941
RBRX11,0.14
RBRL11,0.44489999999999996
BCFF11,1.4423
RZAT11,0.2788
KNIP11,6.1066
HGPO11,0.4123
CYCR11,0.124
XPCI11,0.6096
XPIN11,0.45539999999999997
RECR11,1.7949
HGCR11,1.2867
CVBI11,0.8304
ARRI11,0.1284
GARE11,0.9059000000000001
VILG11,1.0941
RZAK11,0.6159
RBRR11,1.0772
BTRA11,0.1424
BCIA11,0.3134
RECT11,0.2935
RBRP11,0.5655
SADI11,0.1099
HSAF11,0.1736
RBRF11,0.8834
RCRB11,0.47020000000000006
CACR11,0.3101
KNCR11,4.668
BTLG11,3.2628
JSRE11,1.2363
HGRU11,1.9701
RBRY11,0.7945000000000001
CPTS11,2.1324
KNHY11,1.5456
JSAF11,0.2867
HTMX11,0.1847
RZTR11,1.1264
WHGR11,0.1924
RBVA11,1.2781
XPLG11,2.6002
Total,100.0
