IFIX - Carteira do Dia 09/01/2024
Código,Part. (%)
KCRE11,0.2784
RBRL11,0.4732
BTAL11,0.3709
GTWR11,0.8533
GGRC11,0.8151999999999999
RZAK11,0.6361
ALZR11,0.9349
TORD11,0.06169999999999999
GALG11,0.9195
VISC11,2.6056
RZTR11,0.9019000000000001
VRTA11,1.0828
CVBI11,0.8209
BROF11,0.5131
VSLH11,0.09970000000000001
HABT11,0.5754
KFOF11,0.3747
PLCR11,0.1482
XPIN11,0.4555
PVBI11,1.5573
SADI11,0.1093
BRCO11,1.46
HCTR11,0.6709
PATL11,0.2724
PORD11,0.2718
XPPR11,0.1287
JSRE11,1.2608
BTCI11,0.7812
CPTS11,2.1756
TRXF11,1.3657
CACR11,0.3093
HGRU11,2.0123
VGIP11,0.8413999999999999
HGCR11,1.2791
RBRF11,0.8833000000000001
KNCR11,4.6792
RECT11,0.3185
VCJR11,1.0848
HGLG11,4.3445
VIUR11,0.1706
HGFF11,0.201
URPR11,0.8281000000000001
RBRR11,1.0868
RBRX11,0.1422
RBFF11,0.1802
KNHY11,1.5347
KNRI11,3.1392999999999995
KNSC11,0.9698
AFHI11,0.2668
WHGR11,0.1948
DEVA11,0.4706
RBVA11,1.2873
HGPO11,0.3999
RBRY11,0.7999
XPML11,3.4546
VILG11,1.1477
CYCR11,0.1235
RCRB11,0.4686
RBRP11,0.5447
BTLG11,2.3506
BTRA11,0.1655
VINO11,0.5045
KNIP11,6.0658
SNCI11,0.3335
SNFF11,0.197
HSAF11,0.172
MORC11,0.1347
TEPP11,0.3125
SPXS11,0.1489
LGCP11,0.252
BCIA11,0.3112
LVBI11,1.3411
VCRI11,0.1212
IRDM11,2.3951
JSAF11,0.2773
BARI11,0.3094
MFII11,0.3369
MCHF11,0.23739999999999997
BLMG11,0.1253
BRCR11,1.2745
KISU11,0.2903
HSML11,1.4765
ARRI11,0.0932
HFOF11,1.4338
XPCI11,0.6033
MXRF11,2.6945
HSLG11,0.9828999999999999
MALL11,0.8553
BCFF11,1.4735
TVRI11,1.2476
OUJP11,0.2506
BLMR11,0.1361
AIEC11,0.2131
HGBS11,2.3072
XPLG11,2.5836
VGIR11,0.8114
VGHF11,0.7052
HGRE11,1.2518
TGAR11,1.8420000000000003
RECR11,1.8293
XPSF11,0.2864
MORE11,0.1413
TRBL11,0.4971
BCRI11,0.3746
HTMX11,0.20990000000000003
SARE11,0.3519
MCCI11,1.2731
RZAT11,0.28
Total,100.0
