IFIX - Carteira do Dia 17/07/2024
Código,Part. (%)
BCRI11,0.2989
BCIA11,0.2764
BCFF11,1.2384
BARI11,0.2731
GARE11,0.8239
ALZR11,1.0436
AJFI11,0.1955
AIEC11,0.1859
BRCR11,0.9791
BLMG11,0.11869999999999999
ARRI11,0.1396
BPFF11,0.22629999999999997
BTRA11,0.1265
FATN11,0.1554
BTAL11,0.3352
BTCI11,0.707
BTLG11,3.1404999999999994
CACR11,0.3763
CLIN11,0.2998
CPFF11,0.1326
CPTS11,1.8966
CVBI11,0.7283
CYCR11,0.1131
GGRC11,0.7977999999999998
BRCO11,1.4132
GTWR11,0.7135
HSLG11,0.7933000000000001
KNIP11,5.4263
XPSF11,0.24109999999999998
XPPR11,0.0984
HABT11,0.5137
HCTR11,0.5278
HFOF11,1.1597
HGBS11,1.9701
HGCR11,1.1474
HGFF11,0.1793
HGLG11,3.9576000000000002
HGPO11,0.3885
HGRE11,0.9907000000000001
HGRU11,1.6953
HSAF11,0.1536
DEVA11,0.40870000000000006
HSML11,1.3818
HTMX11,0.195
IRDM11,1.9268
JSAF11,0.5096
JSRE11,0.9846
KCRE11,0.24620000000000003
KFOF11,0.2942
KISU11,0.2628
KNCR11,5.0025
KNHF11,1.3532
KNHY11,2.1319
KNRI11,3.4143
KNSC11,0.8757000000000001
BROF11,0.41589999999999994
LGCP11,0.2144
MALL11,1.0328
MCCI11,1.1066
MCHY11,0.7624
MFII11,0.3205
MXRF11,3.0382
NCHB11,0.1018
OUJP11,0.1878
PATL11,0.217
PLCR11,0.1287
PORD11,0.2414
PVBI11,1.7739
RBRF11,0.7558
RZAT11,0.2595
RBRL11,0.3722
RBRP11,0.4966
RBRR11,0.9903000000000001
RBRX11,0.1914
RBRY11,0.9816
RBVA11,0.9583000000000002
RCRB11,0.3764
RECR11,1.6128
RECT11,0.2188
RVBI11,0.5429
RZAK11,0.5237
KORE11,0.718
RBFF11,0.1657
LVBI11,1.3216
AFHI11,0.3635
SNCI11,0.2885
RZTR11,1.2681
SNFF11,0.1776
SPXS11,0.1353
TEPP11,0.2763
TGAR11,2.0772
TORD11,0.0376
TRBL11,0.5427
TRXF11,1.3668
TVRI11,1.1707
URPR11,0.6885
VCJR11,0.9554
VGHF11,1.0453
VGIP11,0.7573
WHGR11,0.1745
SARE11,0.2838
VILG11,0.9823000000000001
VINO11,0.367
VISC11,2.3445
VIUR11,0.1321
VRTA11,0.9962000000000001
VSLH11,0.0738
VGIR11,0.9649
XPCI11,0.5447
XPIN11,0.4029
XPLG11,2.1872
XPML11,4.4033
Total,100.0
