IFIX - Carteira do Dia 16/07/2024
Código,Part. (%)
LVBI11,1.2854
KNHY11,2.13
LGCP11,0.21519999999999997
XPSF11,0.2407
JSRE11,0.9779
GTWR11,0.7154
KNSC11,0.8710000000000001
KNRI11,3.4257000000000004
HFOF11,1.1653
GGRC11,0.8018
KORE11,0.7221
MALL11,1.0314
FATN11,0.1558
MCCI11,1.1114
GARE11,0.8222
MCHY11,0.7674
KNHF11,1.359
MFII11,0.3212
MXRF11,3.048
NCHB11,0.10189999999999999
DEVA11,0.40939999999999993
OUJP11,0.1883
KNCR11,4.9994
PATL11,0.2184
HCTR11,0.5165
PORD11,0.243
CYCR11,0.1131
BTCI11,0.7071
CVBI11,0.7295
KISU11,0.2615
RBFF11,0.1668
CPTS11,1.8963
RBRF11,0.7575
RBRL11,0.3717
CPFF11,0.1331
RBRP11,0.5003
KFOF11,0.2944
RBRR11,0.988
CLIN11,0.2997
RBRX11,0.1912
HGRE11,0.9894000000000001
RBRY11,0.9848000000000001
CACR11,0.3774
RBVA11,0.9602000000000002
HGBS11,1.9859000000000002
RCRB11,0.3748
BTRA11,0.1284
RECR11,1.6195000000000002
KCRE11,0.24779999999999996
RECT11,0.21719999999999998
BTLG11,3.1486
RVBI11,0.5422
RZAK11,0.5225
PVBI11,1.7549
PLCR11,0.1289
AFHI11,0.3645
RZAT11,0.2642
BRCO11,1.4197
IRDM11,1.9127999999999998
SARE11,0.2844
HGCR11,1.1528
SNCI11,0.2897
BROF11,0.41960000000000003
SNFF11,0.1787
JSAF11,0.509
SPXS11,0.1358
BRCR11,0.9792000000000001
TEPP11,0.2761
TGAR11,2.0813
VGHF11,1.0465
TORD11,0.0367
HABT11,0.5131
TRBL11,0.5431
TVRI11,1.163
BCRI11,0.3005
VCJR11,0.9557
HTMX11,0.1937
URPR11,0.6879
BPFF11,0.2285
BLMG11,0.1191
HGFF11,0.1799
TRXF11,1.3624
VGIP11,0.7594
BCIA11,0.2771
KNIP11,5.4219
XPPR11,0.0974
RZTR11,1.2694
BTAL11,0.3337
VGIR11,0.9632
HSML11,1.3809
VILG11,0.9859
BCFF11,1.244
VINO11,0.3678
HGLG11,3.9374
VISC11,2.3333
BARI11,0.2739
VIUR11,0.1309
HSLG11,0.7906
HGRU11,1.7065000000000001
ARRI11,0.1394
AIEC11,0.1862
XPML11,4.4121
HGPO11,0.3891
VRTA11,0.9859
AJFI11,0.1962
XPLG11,2.1947
HSAF11,0.1536
XPCI11,0.5438
ALZR11,1.0466
WHGR11,0.175
VSLH11,0.0732
XPIN11,0.3967
Total,100.0
