IFIX - Carteira do Dia 09/05/2024
Código,Part. (%)
BLMG11,0.11840000000000002
BCRI11,0.3116
BCIA11,0.2737
BCFF11,1.2971
ALZR11,0.8197
ARRI11,0.1139
AJFI11,0.2086
AIEC11,0.1803
BRCR11,1.0663
BARI11,0.2682
BPFF11,0.22430000000000003
CYCR11,0.1111
BROF11,0.46769999999999995
FATN11,0.1576
BTAL11,0.2955
BTCI11,0.7222
BTLG11,3.1755
BTRA11,0.1253
CACR11,0.2869
CLIN11,0.3052
CPFF11,0.1394
CPTS11,1.9483999999999997
CVBI11,0.752
GARE11,0.812
BRCO11,1.4658
GGRC11,0.8147
HSML11,1.4219
KNRI11,3.4858000000000002
DEVA11,0.4811
XPPR11,0.1065
HABT11,0.5231
HCTR11,0.4993
HFOF11,1.2614
HGBS11,2.0077
HGCR11,1.1415
HGFF11,0.1802
HGLG11,3.9962999999999997
HGPO11,0.381
HGRE11,1.0416
HGRU11,1.7168000000000003
HSAF11,0.1523
HSLG11,0.8380000000000001
HTMX11,0.1892
IRDM11,2.0146
JSAF11,0.5436
JSRE11,1.0219
KCRE11,0.251
KFOF11,0.3196
KISU11,0.2646
KNCR11,4.2305
KNHF11,1.3929
KNHY11,2.1368
KNIP11,5.5435
GTWR11,0.7244
XPSF11,0.2503
KNSC11,0.8669
LGCP11,0.21519999999999997
MALL11,1.0554
MCCI11,1.1013
MCHY11,0.7742
MFII11,0.3263
MXRF11,2.4648
NCHB11,0.1057
OUJP11,0.21419999999999997
PATL11,0.22260000000000002
PLCR11,0.1311
PORD11,0.2421
PVBI11,1.8176
RZAT11,0.2649
RBRL11,0.3818
RBRP11,0.5433
RBRR11,1.0028
RBRX11,0.2
RBRY11,1.0101
RBVA11,0.9649999999999999
RCRB11,0.4176
RECR11,1.6635999999999997
RECT11,0.22999999999999998
RVBI11,0.5779
RZAK11,0.5456
AFHI11,0.2788
KORE11,0.7487
RBFF11,0.1634
LVBI11,1.3365
RBRF11,0.7869000000000002
SNCI11,0.2878
RZTR11,1.3066
SNFF11,0.1816
SPXS11,0.1368
TEPP11,0.2913
TGAR11,1.7011000000000003
TORD11,0.0458
TRBL11,0.554
TRXF11,1.3873
TVRI11,1.1361
URPR11,0.7036
VCJR11,0.9721000000000001
VGHF11,1.0592
VGIR11,0.9372
VGIP11,0.7753
XPCI11,0.5416
VILG11,0.9822
VINO11,0.4723
VISC11,2.4926
VIUR11,0.1327
VRTA11,0.9741999999999998
VSLH11,0.0744
WHGR11,0.1753
SARE11,0.3121
XPIN11,0.4009
XPLG11,2.2178
XPML11,4.5146
Total,100.0
