IFIX - Carteira do Dia 12/01/2024
Código,Part. (%)
VINO11,0.504
VCJR11,1.0955
VGIR11,0.8009999999999999
CVBI11,0.8080999999999999
VGIP11,0.8252
VSLH11,0.0993
LVBI11,1.3381
PVBI11,1.5587
VGHF11,0.7077
VCRI11,0.1201
VILG11,1.1096
TRXF11,1.3546
HGRU11,2.0298
HGPO11,0.3956
CYCR11,0.12260000000000001
DEVA11,0.4647
VRTA11,1.0751
GTWR11,0.8178
XPML11,3.4736
GGRC11,0.8168
GALG11,0.9088
HGLG11,4.3415
HABT11,0.5676
HGBS11,2.3028
HGRE11,1.262
HTMX11,0.20309999999999997
HSAF11,0.1699
HSLG11,0.9590999999999998
HSML11,1.4691
XPLG11,2.5821
HFOF11,1.4262
IRDM11,2.2817
HCTR11,0.6683
HGFF11,0.2033
HGCR11,1.2933
CPTS11,2.1346
CACR11,0.3109
AFHI11,0.3429
ALZR11,0.9369999999999999
RZAT11,0.2823
ARRI11,0.0928
AIEC11,0.21090000000000003
BARI11,0.3094
BCFF11,1.458
BRCR11,1.2776
XPSF11,0.291
BCIA11,0.3125
BCRI11,0.3751
BLMR11,0.1364
BLMG11,0.12230000000000002
BRCO11,1.4599
BROF11,0.5182
BTAL11,0.3665
BTCI11,0.788
BTRA11,0.1632
BTLG11,2.3301
XPPR11,0.1257
JSAF11,0.2777
URPR11,0.8373999999999999
JSRE11,1.2674
KNRI11,3.1530000000000005
WHGR11,0.1947
RBRR11,1.0777
RECR11,1.8011
RECT11,0.3092
RBFF11,0.1802
RCRB11,0.46509999999999996
RBVA11,1.2849
RZAK11,0.6389
RZTR11,1.1558
RBRF11,0.8749
SADI11,0.1096
VISC11,2.6086
TRBL11,0.4988
SPXS11,0.1511
SNCI11,0.3338
SNFF11,0.1979
TEPP11,0.3116
TGAR11,1.8349
TVRI11,1.2685
TORD11,0.062
SARE11,0.3502
RBRP11,0.5512
RBRY11,0.7896000000000001
RBRX11,0.14
KCRE11,0.2811
KNHY11,1.5413
KNIP11,6.0937
XPIN11,0.4556
KNCR11,4.6752
KNSC11,0.9638000000000001
KFOF11,0.3669
LGCP11,0.2527
MALL11,0.8507
MCCI11,1.2716
MCHF11,0.2395
MXRF11,2.6903
MFII11,0.3385
MORC11,0.1341
XPCI11,0.6041
MORE11,0.1411
OUJP11,0.2506
PATL11,0.2676
PLCR11,0.1469
PORD11,0.2716
RBRL11,0.4767
KISU11,0.2911
VIUR11,0.1674
Total,100.0
