IFIX - Carteira do Dia 14/05/2024
Código,Part. (%)
BCRI11,0.3093
BCIA11,0.2794
BCFF11,1.2851
BARI11,0.2692
AJFI11,0.2097
ALZR11,0.7983
AIEC11,0.1822
BRCR11,1.0659
GARE11,0.8209
ARRI11,0.11449999999999999
BLMG11,0.1181
CVBI11,0.7517
BRCO11,1.4661
BROF11,0.47419999999999995
FATN11,0.1625
BTAL11,0.3024
BTCI11,0.717
BTLG11,3.1751
BTRA11,0.1387
CACR11,0.2888
CLIN11,0.3025
CPFF11,0.1404
CPTS11,1.9242
GGRC11,0.8172
BPFF11,0.2274
GTWR11,0.7238
HSLG11,0.8378
KNIP11,5.5362
CYCR11,0.1127
XPSF11,0.2522
XPPR11,0.1042
HABT11,0.5347
HCTR11,0.5026
HFOF11,1.2643
HGBS11,2.0079
HGCR11,1.1564
HGFF11,0.1812
HGLG11,3.9502999999999995
HGPO11,0.3873
HGRE11,1.0481
HGRU11,1.7086000000000001
HSAF11,0.155
HSML11,1.4248
HTMX11,0.1892
IRDM11,1.9941
JSAF11,0.5547
JSRE11,1.0291
KCRE11,0.2522
KFOF11,0.3089
KISU11,0.266
KNCR11,4.1987
KNHF11,1.4051
KNHY11,2.1507
KNRI11,3.4522999999999997
DEVA11,0.4666
KNSC11,0.8658000000000001
AFHI11,0.2822
RBFF11,0.1668
MALL11,1.055
MCCI11,1.103
MCHY11,0.7735
MFII11,0.3301
MXRF11,2.4665
NCHB11,0.10660000000000001
OUJP11,0.2168
PATL11,0.22360000000000002
PLCR11,0.1324
PORD11,0.2415
PVBI11,1.7987
RBRF11,0.7712
RZAT11,0.2673
RBRL11,0.3847
RBRP11,0.5324
RBRR11,1.0047
RBRX11,0.2036
RBRY11,1.0126
RBVA11,0.9784000000000002
RCRB11,0.415
RECR11,1.6693
RECT11,0.2314
RVBI11,0.5716
RZAK11,0.5551
LVBI11,1.3579
RZTR11,1.3196
KORE11,0.7462
XPML11,4.5174
SNCI11,0.2927
LGCP11,0.21579999999999996
VGIP11,0.7624
SNFF11,0.1828
SPXS11,0.1397
TEPP11,0.2914
TGAR11,1.7084
TRBL11,0.5671
TRXF11,1.3933
TVRI11,1.1458
URPR11,0.7123
VCJR11,0.9767
TORD11,0.0454
VGIR11,0.9301999999999999
VGHF11,1.0506
XPIN11,0.4044
XPCI11,0.5493
WHGR11,0.1768
VRTA11,0.9799
VSLH11,0.0749
XPLG11,2.2096
VISC11,2.504
VINO11,0.4699
VILG11,0.9812999999999998
SARE11,0.307
VIUR11,0.131
Total,100.0
