IFIX - Carteira do Dia 13/11/2024
Código,Part. (%)
BLMG11,0.10389999999999999
BCRI11,0.2945
BCIA11,0.23939999999999997
BARI11,0.252
XPSF11,0.213
ALZR11,0.9209
AJFI11,0.1724
AIEC11,0.1552
GARE11,1.1847
BPFF11,0.2026
ARRI11,0.1201
BPML11,0.44260000000000005
CACR11,0.3424
BROF11,0.4041
BTAL11,0.3146
BTCI11,0.6645
BTLG11,3.1373000000000006
BTRA11,0.1057
CLIN11,0.2958
CPSH11,0.4661
CPTS11,1.6915
CVBI11,0.6915
CYCR11,0.1045
DEVA11,0.325
GGRC11,0.7998
BRCO11,1.2309
GZIT11,0.7509
HSLG11,0.7449
KNHF11,1.2894
ZAVI11,0.0908
GTWR11,0.6475
HABT11,0.4679
HCTR11,0.4285
HFOF11,1.0665
HGBS11,1.8505
HGCR11,1.1068
HGFF11,0.1611
HGLG11,3.8437
HGPO11,0.1562
HGRE11,0.9087
HGRU11,2.4483
HSAF11,0.1503
FATN11,0.2217
HSML11,1.3344
HTMX11,0.3716
INLG11,0.1972
IRDM11,1.7932999999999997
JSAF11,0.47959999999999997
JSRE11,0.9316
KCRE11,0.23879999999999998
KFOF11,0.3967
KISU11,0.2353
KIVO11,0.1213
KNCR11,6.865700000000001
KNHY11,2.1479
KNIP11,5.4389
BRCR11,0.8524
KNSC11,1.1926
PVBI11,1.5522
KORE11,0.5627
LVBI11,1.1962
MALL11,0.943
MANA11,0.2346
MCCI11,1.0515
MCRE11,0.7067
MFII11,0.3761
MXRF11,3.0017
OUJP11,0.1894
PATL11,0.1851
PORD11,0.2205
RZAT11,0.245
RBFF11,0.142
RBRF11,0.6802
RBRL11,0.3675
RBRP11,0.479
RBRR11,0.9176
RBRX11,0.1807
RBRY11,0.8853999999999999
RBVA11,0.8961
RCRB11,0.3537
RECR11,1.5005
RECT11,0.1859
RVBI11,0.5102
KNRI11,2.8458
RZAK11,0.527
RZTR11,1.2501
AFHI11,0.3232
XPML11,4.2599
SARE11,0.2631
SNCI11,0.2818
SNEL11,0.4372
SNFF11,0.284
SPXS11,0.1354
TEPP11,0.2685
TGAR11,1.7198000000000002
TRBL11,0.3874
TRXF11,1.4973
TVRI11,1.0717
URPR11,0.5352
VCJR11,0.9358
VGHF11,0.9618999999999999
KNUQ11,1.1735
VGIP11,0.6987
VGIR11,1.1064
VILG11,0.8667000000000001
VINO11,0.3059
VISC11,2.1555
VIUR11,0.11279999999999998
VRTA11,0.9285999999999999
VSLH11,0.073
WHGR11,0.2082
XPCI11,0.5157
XPIN11,0.3796
XPLG11,2.1205
Total,100.0
