IFIX - Carteira do Dia 19/01/2024
Código,Part. (%)
GGRC11,0.8147
ALZR11,0.9238
MFII11,0.3433
XPML11,3.4574000000000003
HGRU11,2.039
CACR11,0.3133
VGIR11,0.8005
RBRL11,0.4659
BCIA11,0.309
SPXS11,0.1502
RZAK11,0.6174
HSAF11,0.1739
BTRA11,0.1602
MCHF11,0.23170000000000002
HGBS11,2.3118
HSLG11,0.9741999999999998
RZAT11,0.2712
WHGR11,0.1936
RECR11,1.8028
HCTR11,0.6627
VIUR11,0.1682
VINO11,0.5269
CPTS11,2.1277
ARRI11,0.0922
HGFF11,0.2049
BCFF11,1.4573
DEVA11,0.45230000000000004
GALG11,0.9053
TEPP11,0.314
MORE11,0.1387
KNCR11,4.6817
VRTA11,1.0732
HGCR11,1.3059
CYCR11,0.12330000000000002
HGLG11,4.3714
KISU11,0.2952
RBFF11,0.1814
VILG11,1.1202
RECT11,0.3033
PORD11,0.2714
HGPO11,0.3942
CVBI11,0.8042
TORD11,0.0599
MORC11,0.133
RBRF11,0.8705
HGRE11,1.2406
XPPR11,0.12439999999999998
VSLH11,0.0985
TRBL11,0.49979999999999997
BTLG11,2.3385
PVBI11,1.5641000000000003
MXRF11,2.7008
VGIP11,0.8234999999999999
KFOF11,0.3634
BRCR11,1.2544
LVBI11,1.3446
JSAF11,0.2754
RBRY11,0.7924
XPLG11,2.5778
HABT11,0.5743
XPIN11,0.4537999999999999
BARI11,0.3082
BRCO11,1.4787
PATL11,0.2667
VGHF11,0.7088
JSRE11,1.258
TVRI11,1.3099
RBVA11,1.2851
RCRB11,0.4673
RZTR11,1.1545
BLMR11,0.1358
LGCP11,0.2515
AFHI11,0.3403
TGAR11,1.8573
SNCI11,0.332
KCRE11,0.2812
VCRI11,0.1204
VISC11,2.6187
KNIP11,6.1148
SADI11,0.10980000000000001
HFOF11,1.4211
PLCR11,0.1464
RBRP11,0.5353
URPR11,0.8357999999999999
XPSF11,0.2926
MCCI11,1.2633
OUJP11,0.2502
HSML11,1.4697
BTCI11,0.7867
GTWR11,0.8184
RBRR11,1.0735
SARE11,0.348
BLMG11,0.1203
SNFF11,0.1926
IRDM11,2.2658
VCJR11,1.0954
TRXF11,1.3512
BTAL11,0.3577
KNSC11,0.9633
AIEC11,0.21020000000000003
BROF11,0.5145
KNHY11,1.5437
KNRI11,3.1564
MALL11,0.8514
BCRI11,0.3711
HTMX11,0.208
XPCI11,0.6034
RBRX11,0.136
Total,100.0
