IFIX - Carteira do Dia 16/08/2024
Código,Part. (%)
KNHY11,2.1286
GGRC11,0.7842999999999999
LVBI11,1.2982
LGCP11,0.21479999999999996
HFOF11,1.1521
KORE11,0.7032
GTWR11,0.7053
KNSC11,0.8695000000000002
KNRI11,3.3271999999999995
MALL11,0.9988
XPSF11,0.23070000000000002
HCTR11,0.4558
CYCR11,0.1141
GARE11,0.8171000000000002
MCHY11,0.7436
KNHF11,1.3528
MFII11,0.3196
FATN11,0.1548
MXRF11,2.9916
NCHB11,0.1015
DEVA11,0.3793
OUJP11,0.1854
KNCR11,4.9683
PATL11,0.215
JSRE11,0.9702999999999999
MCCI11,1.0751
PORD11,0.23809999999999998
CACR11,0.3772
BTCI11,0.703
AFHI11,0.3618
PLCR11,0.1295
KISU11,0.2576
RBFF11,0.1627
CPTS11,1.8680999999999999
RBRF11,0.7377
RBRL11,0.3782
CPFF11,0.1304
RBRP11,0.4919
KFOF11,0.291
RBRR11,0.9725000000000001
CLIN11,0.2944
RBRX11,0.1913
HGRE11,0.9694000000000002
RBRY11,0.9606999999999999
RBVA11,0.9403
HGBS11,1.9411
RCRB11,0.3533
BTRA11,0.1166
RECR11,1.5882
KCRE11,0.2476
RECT11,0.21
BTLG11,3.1398
RVBI11,0.5453
RZAK11,0.5176
PVBI11,1.7428
CVBI11,0.7376
KNIP11,5.4755
RZTR11,1.2682
IRDM11,1.8641
SARE11,0.2662
HGCR11,1.1365
SNCI11,0.2908
BROF11,0.3932
SNFF11,0.1799
JSAF11,0.5359
SPXS11,0.1342
BRCR11,0.9634
TEPP11,0.2678
VGHF11,1.0341
BRCO11,1.4423
TORD11,0.0343
TRBL11,0.5322
TVRI11,1.1614
BCRI11,0.302
VCJR11,0.9569
HTMX11,0.1936
URPR11,0.684
BPFF11,0.2197
BLMG11,0.11969999999999999
HGFF11,0.1747
TRXF11,1.3379
RZAT11,0.2581
HABT11,0.513
VGIP11,0.7479
TGAR11,2.0426
HGRU11,2.5562
BCIA11,0.2745
VGIR11,1.283
HSML11,1.3834
VILG11,0.9486
BCFF11,1.193
VINO11,0.3567
HGLG11,3.9087000000000005
VISC11,2.3233
BARI11,0.2617
VIUR11,0.12489999999999998
HSLG11,0.7727
VRTA11,0.9933
ARRI11,0.1386
BTAL11,0.3383
XPPR11,0.0965
WHGR11,0.1736
ALZR11,1.0345
XPCI11,0.5384
HSAF11,0.1508
XPIN11,0.3947
AJFI11,0.1875
XPLG11,2.1854
HGPO11,0.3781
XPML11,4.3596
AIEC11,0.1895
VSLH11,0.0717
Total,100.0
