IFIX - Carteira do Dia 31/07/2024
Código,Part. (%)
BLMG11,0.1151
BCRI11,0.2978
BCIA11,0.2731
BCFF11,1.1728
BRCR11,0.9627
ARRI11,0.139
ALZR11,1.0197
AJFI11,0.1913
AIEC11,0.1885
BPFF11,0.2245
BARI11,0.2683
BRCO11,1.4369
BTLG11,3.11
FATN11,0.1544
BTAL11,0.3306
BTCI11,0.7032
GARE11,0.8123
BTRA11,0.124
CACR11,0.3782
CLIN11,0.2952
CPFF11,0.1308
CPTS11,1.8499
CVBI11,0.7294
CYCR11,0.1137
DEVA11,0.3827
BROF11,0.4103
GGRC11,0.7885999999999999
KNCR11,5.0257
KNRI11,3.2775
KNSC11,0.8785
XPPR11,0.1013
HABT11,0.517
HCTR11,0.4658
HFOF11,1.1544
HGBS11,1.9284
HGCR11,1.1432
HGFF11,0.1726
HGLG11,3.8409
HGPO11,0.3823
HGRE11,0.9913
HGRU11,2.5553
HSAF11,0.1526
HSLG11,0.7852
HSML11,1.4192
IRDM11,1.8505
JSAF11,0.4935
JSRE11,0.9955
KCRE11,0.2464
KFOF11,0.2893
KISU11,0.2604
XPSF11,0.23540000000000003
KNHF11,1.3517
KNHY11,2.1145
KNIP11,5.4057
GTWR11,0.7002
HTMX11,0.1927
KORE11,0.7095
VGIP11,0.7548
MCCI11,1.1253
MCHY11,0.7504
MFII11,0.3197
MXRF11,3.022
NCHB11,0.1011
OUJP11,0.1851
PATL11,0.2177
PLCR11,0.1284
PORD11,0.2414
PVBI11,1.7434
RZAT11,0.2575
MALL11,1.0307
RBRL11,0.3786
RBRR11,0.968
RBRX11,0.1906
RBRY11,0.9628
RBVA11,0.9439
RCRB11,0.3639
RECR11,1.5981000000000003
RECT11,0.21250000000000002
RVBI11,0.5428
RZAK11,0.5192
AFHI11,0.3612
LGCP11,0.2174
RBRP11,0.48360000000000003
RBFF11,0.1604
RBRF11,0.7301
RZTR11,1.2527
LVBI11,1.3348
SPXS11,0.1329
TEPP11,0.2732
TGAR11,2.076
TORD11,0.0362
TRBL11,0.5413
TRXF11,1.3499
TVRI11,1.1572
URPR11,0.6936
VCJR11,0.9569
VGHF11,1.0338
VGIR11,1.2874
SARE11,0.269
SNFF11,0.1765
SNCI11,0.2865
VINO11,0.3648
VISC11,2.3155
VIUR11,0.1279
VRTA11,0.9950000000000001
VSLH11,0.0727
WHGR11,0.1746
XPCI11,0.5377
XPIN11,0.40449999999999997
XPLG11,2.1714
XPML11,4.2839
VILG11,0.9446
Total,100.0
