IFIX - Carteira do Dia 11/01/2024
Código,Part. (%)
LVBI11,1.341
AIEC11,0.2123
JSRE11,1.2748
MCCI11,1.2803
HGPO11,0.4004
RBFF11,0.1798
TGAR11,1.8327
RZAK11,0.6392
MALL11,0.8562000000000001
JSAF11,0.2744
MCHF11,0.24
TEPP11,0.3135
RBRF11,0.8822
WHGR11,0.1939
IRDM11,2.3273
VCRI11,0.1208
BCFF11,1.4545
CPTS11,2.1706
MXRF11,2.6952
VCJR11,1.0915
HFOF11,1.4329
BARI11,0.311
CVBI11,0.8104999999999999
URPR11,0.8385999999999999
HGCR11,1.2943
KNCR11,4.696
VINO11,0.5012
CACR11,0.3106
RECR11,1.8023999999999998
VILG11,1.1131
AFHI11,0.2638
KNIP11,6.0876
XPIN11,0.4568
TRXF11,1.3657
HGFF11,0.20150000000000004
KNSC11,0.9667
VGIP11,0.8364
KISU11,0.2924
KNHY11,1.545
RECT11,0.3107
KCRE11,0.2819
KFOF11,0.369
TORD11,0.0626
HGRU11,2.0317
RZAT11,0.2818
KNRI11,3.1806
RBRR11,1.08
LGCP11,0.2529
SNFF11,0.1982
TVRI11,1.2642
ARRI11,0.0929
ALZR11,0.9381
CYCR11,0.123
BRCR11,1.2701
HGRE11,1.2608
BLMG11,0.1253
PVBI11,1.559
HGBS11,2.3109
SARE11,0.3519
BTRA11,0.1648
VISC11,2.6154
PATL11,0.2681
BRCO11,1.4594
RBVA11,1.282
HCTR11,0.6724
VGIR11,0.8107
SADI11,0.1095
PLCR11,0.1482
RBRY11,0.7896000000000001
BROF11,0.5221
HABT11,0.5736
PORD11,0.2721
VRTA11,1.0749
RZTR11,0.9032
GALG11,0.9176
GGRC11,0.8158000000000001
BTAL11,0.3786
RBRL11,0.4761
BTCI11,0.7887
VSLH11,0.0984
GTWR11,0.8291
XPML11,3.4944
XPSF11,0.2882
DEVA11,0.4670000000000001
BLMR11,0.1373
MORC11,0.1342
BCIA11,0.3118
HSLG11,0.9772
SNCI11,0.3349
RCRB11,0.4639
XPCI11,0.6032
OUJP11,0.24979999999999997
SPXS11,0.1512
VGHF11,0.7083
RBRP11,0.5595
BCRI11,0.3744
MFII11,0.3409
XPLG11,2.5846
HSML11,1.4688
HSAF11,0.1702
MORE11,0.1413
RBRX11,0.1409
HGLG11,4.3507
XPPR11,0.1276
HTMX11,0.2013
TRBL11,0.49670000000000003
VIUR11,0.1684
BTLG11,2.3303
Total,100.0
