IFIX - Carteira do Dia 29/11/2024
Código,Part. (%)
BCRI11,0.2989
XPSF11,0.21180000000000002
BPFF11,0.19980000000000003
BLMG11,0.106
BCIA11,0.23739999999999997
GARE11,1.1753
ARRI11,0.1222
ALZR11,0.9182000000000001
AJFI11,0.1733
AIEC11,0.1645
BPML11,0.41670000000000007
BARI11,0.2506
BRCO11,1.2209
BTRA11,0.1082
BROF11,0.41070000000000007
BTAL11,0.3152
BTCI11,0.6891
BTLG11,3.0921
CACR11,0.3497
CLIN11,0.288
CPSH11,0.4413
CPTS11,1.6431999999999998
CVBI11,0.7145
CYCR11,0.10560000000000001
DEVA11,0.3333
BRCR11,0.868
GGRC11,0.7986
GTWR11,0.662
GZIT11,0.7512
FATN11,0.217
HABT11,0.4575
HCTR11,0.4482
HFOF11,1.0171
HGBS11,1.8682
HGCR11,1.1138
HGFF11,0.1572
HGLG11,3.8904
HGPO11,0.1622
HGRE11,0.9122999999999999
HGRU11,2.4451
HSAF11,0.1451
ZAVI11,0.0908
HSLG11,0.7799
HTMX11,0.3751
INLG11,0.1946
IRDM11,1.8165
JSAF11,0.4814
JSRE11,0.9146
KCRE11,0.2433
KFOF11,0.40169999999999995
KISU11,0.2385
KIVO11,0.12090000000000001
KNCR11,6.952799999999999
KNHF11,1.2652
KNHY11,2.1602
HSML11,1.3115
KNIP11,5.4576
RZTR11,1.2583
KNSC11,1.2018
KORE11,0.6053
LVBI11,1.1982
MALL11,0.9566999999999999
MANA11,0.23699999999999996
MCCI11,1.0529
MCRE11,0.6778
MFII11,0.3703
MXRF11,3.0608
OUJP11,0.1897
PATL11,0.1767
KNRI11,2.8175
RBFF11,0.1436
RZAK11,0.5207
RBRF11,0.6816
RBRL11,0.3704
RBRP11,0.4638
RBRR11,0.9133
RBRX11,0.1787
RBRY11,0.8647
RBVA11,0.8878
RCRB11,0.3453
RECR11,1.5123
RECT11,0.1853
RVBI11,0.51
AFHI11,0.3219
PVBI11,1.5303
RZAT11,0.2329
PORD11,0.2262
XPML11,4.1736
SARE11,0.2516
KNUQ11,1.1912
SNCI11,0.2731
SNEL11,0.4356
SNFF11,0.2719
SPXS11,0.1348
TEPP11,0.2662
TRBL11,0.4271
TRXF11,1.5348
TVRI11,1.0663
URPR11,0.5395
VCJR11,0.9003000000000001
TGAR11,1.7329
VGIP11,0.683
VGHF11,0.9694000000000002
XPIN11,0.3782
XPCI11,0.5128
WHGR11,0.2077
VSLH11,0.0733
VRTA11,0.9436
XPLG11,2.1069
VISC11,2.1268
VINO11,0.3135
VILG11,0.8721
VGIR11,1.0984
VIUR11,0.1186
Total,100.0
