IFIX - Carteira do Dia 10/05/2024
Código,Part. (%)
BCIA11,0.2734
GARE11,0.8125
BLMG11,0.11749999999999998
BCRI11,0.3077
BCFF11,1.2949
BRCR11,1.0807
ARRI11,0.1142
ALZR11,0.8115000000000001
AJFI11,0.2087
AIEC11,0.1815
BPFF11,0.22470000000000004
BARI11,0.2665
BRCO11,1.4623
BTRA11,0.1335
FATN11,0.1582
BTAL11,0.2975
BTCI11,0.7229
BTLG11,3.1697999999999995
CACR11,0.2875
CLIN11,0.2994
CPFF11,0.1382
CPTS11,1.9425
CVBI11,0.7427
CYCR11,0.1114
XPSF11,0.2516
BROF11,0.4692
GGRC11,0.8141
DEVA11,0.4749
KNRI11,3.4774
XPPR11,0.1044
HABT11,0.5277
HCTR11,0.51
HFOF11,1.261
HGBS11,2.0075
HGCR11,1.1416
HGFF11,0.1794
HGLG11,3.977
HGPO11,0.3829
HGRE11,1.0445
HGRU11,1.7188999999999999
HSAF11,0.1534
HSLG11,0.8367
HSML11,1.4259
HTMX11,0.1894
IRDM11,2.0208
JSAF11,0.5442
JSRE11,1.0205
KCRE11,0.2507
KFOF11,0.3179
KISU11,0.2663
KNCR11,4.244
KNHF11,1.4058
KNHY11,2.1436
KNIP11,5.5223
GTWR11,0.724
KNSC11,0.8665
VGIP11,0.7709
LGCP11,0.21220000000000003
MCCI11,1.1045
MCHY11,0.7707
MFII11,0.3286
MXRF11,2.474
NCHB11,0.10560000000000001
OUJP11,0.2123
PATL11,0.21489999999999998
PLCR11,0.1317
PORD11,0.23610000000000003
PVBI11,1.8158
RZAT11,0.265
MALL11,1.0502
RBRL11,0.3784
RBRR11,1.0124
RBRX11,0.2039
RBRY11,1.0146
RBVA11,0.9674
RCRB11,0.4171
RECR11,1.6662
RECT11,0.2326
RVBI11,0.5731
RZAK11,0.5482
AFHI11,0.2792
KORE11,0.7481
RBRP11,0.5426
RBFF11,0.1642
RBRF11,0.7842
RZTR11,1.3026
LVBI11,1.3427
SPXS11,0.1386
TEPP11,0.291
TGAR11,1.7017
TORD11,0.0457
TRBL11,0.5541
TRXF11,1.3865
TVRI11,1.1417
URPR11,0.7079
VCJR11,0.966
VGHF11,1.0492
VGIR11,0.9421999999999999
SARE11,0.3126
SNFF11,0.1813
XPIN11,0.39940000000000003
VINO11,0.4706
VISC11,2.5057
VIUR11,0.1325
VRTA11,0.9757
VSLH11,0.0746
WHGR11,0.1745
XPCI11,0.543
VILG11,0.9828
XPLG11,2.2215
XPML11,4.5067
SNCI11,0.2904
Total,100.0
