IFIX - Carteira do Dia 05/07/2024
Código,Part. (%)
LGCP11,0.2222
GGRC11,0.8086
LVBI11,1.2703
KNHY11,2.1464
XPSF11,0.23879999999999998
MALL11,1.0228
GTWR11,0.7135
KNSC11,0.8748
KNRI11,3.3579
HFOF11,1.1714
KORE11,0.7104
HCTR11,0.468
JSRE11,0.9439999999999998
GARE11,0.8193
MCHY11,0.7653
KNHF11,1.3539
MFII11,0.3222
FATN11,0.1564
MXRF11,3.0699
NCHB11,0.10339999999999999
DEVA11,0.4124
OUJP11,0.1933
KNCR11,5.0578
PATL11,0.2176
MCCI11,1.1099
PORD11,0.2413
CYCR11,0.1153
BTCI11,0.715
AFHI11,0.3702
CVBI11,0.7495
KISU11,0.2643
RBFF11,0.1602
CPTS11,1.9074
RBRF11,0.7277
RBRL11,0.3702
CPFF11,0.1345
RBRP11,0.5066
KFOF11,0.3009
RBRR11,1.005
RBRX11,0.1948
HGRE11,0.9939
RBRY11,0.9951999999999999
CACR11,0.3831
RBVA11,0.9414
HGBS11,1.975
RCRB11,0.3653
BTRA11,0.1295
RECR11,1.6378999999999997
KCRE11,0.2497
RECT11,0.21749999999999997
BTLG11,3.1699000000000006
RVBI11,0.5439
RZAK11,0.5337
PVBI11,1.7094000000000003
PLCR11,0.13
CLIN11,0.3029
RZAT11,0.2594
BRCO11,1.4099
IRDM11,1.9195
SARE11,0.2848
HGCR11,1.1625
SNCI11,0.2922
BROF11,0.4339
SNFF11,0.1804
JSAF11,0.5029
SPXS11,0.1374
BRCR11,0.9683
TEPP11,0.2789
TGAR11,2.0967
VGHF11,1.0399
TORD11,0.0366
KNIP11,5.4874
HABT11,0.5119
TRBL11,0.5473
TVRI11,1.1785
BCRI11,0.2984
VCJR11,0.9689
HTMX11,0.1993
URPR11,0.6832
BPFF11,0.2254
BLMG11,0.1218
HGFF11,0.1692
VGIP11,0.7555
BCIA11,0.2818
TRXF11,1.3458
XPPR11,0.0913
RZTR11,1.2546
BTAL11,0.3267
VGIR11,0.9778
HSML11,1.3706
VILG11,0.9472000000000002
BCFF11,1.2253
VINO11,0.4069
HGRU11,1.7049999999999998
VISC11,2.3717
BARI11,0.2714
VIUR11,0.132
HSLG11,0.7803
HGLG11,3.9218
ARRI11,0.1408
VRTA11,0.9844
XPML11,4.4316
HGPO11,0.3922999999999999
XPLG11,2.1576
AJFI11,0.1884
AIEC11,0.1863
HSAF11,0.1538
XPCI11,0.5436
ALZR11,1.0509
WHGR11,0.1762
VSLH11,0.0706
XPIN11,0.3912
Total,100.0
