IFIX - Carteira do Dia 02/08/2024
Código,Part. (%)
BCRI11,0.299
BCIA11,0.2699
BCFF11,1.2018
BARI11,0.2661
GARE11,0.8135999999999999
ALZR11,1.0312
AJFI11,0.1931
AIEC11,0.187
BRCR11,0.9516
BLMG11,0.1168
ARRI11,0.1384
BPFF11,0.2224
BTRA11,0.12330000000000002
FATN11,0.1547
BTAL11,0.3315
BTCI11,0.7045
BTLG11,3.1665
CACR11,0.3735
CLIN11,0.2979
CPFF11,0.1315
CPTS11,1.8775
CVBI11,0.7408
CYCR11,0.1136
GGRC11,0.7908000000000001
BRCO11,1.3948
GTWR11,0.7014
HSLG11,0.7769
KNIP11,5.3894
XPSF11,0.2332
XPPR11,0.1001
HABT11,0.5111
HCTR11,0.47339999999999993
HFOF11,1.1564
HGBS11,1.9277
HGCR11,1.1362
HGFF11,0.1737
HGLG11,3.8617
HGPO11,0.3824
HGRE11,0.9733
HGRU11,2.5511
HSAF11,0.1543
DEVA11,0.3899
HSML11,1.3928
HTMX11,0.1898
IRDM11,1.8763999999999998
JSAF11,0.5009
JSRE11,0.9731
KCRE11,0.2453
KFOF11,0.2861
KISU11,0.2586
KNCR11,5.0154
KNHF11,1.3371
KNHY11,2.1186
KNRI11,3.2987999999999995
KNSC11,0.8686000000000001
BROF11,0.40959999999999996
LGCP11,0.216
MALL11,1.0227
MCCI11,1.1121
MCHY11,0.7557
MFII11,0.3187
MXRF11,3.0039
NCHB11,0.10239999999999999
OUJP11,0.1872
PATL11,0.2157
PLCR11,0.1292
PORD11,0.2402
PVBI11,1.7397
RBRF11,0.7261
RZAT11,0.2594
RBRL11,0.3941
RBRP11,0.4888
RBRR11,0.976
RBRX11,0.1926
RBRY11,0.9733999999999999
RBVA11,0.9418
RCRB11,0.3645
RECR11,1.6064000000000003
RECT11,0.2141
RVBI11,0.5539
RZAK11,0.5224
KORE11,0.7074
RBFF11,0.1621
LVBI11,1.3076
AFHI11,0.3637
SNCI11,0.2883
RZTR11,1.2562
SNFF11,0.1787
SPXS11,0.1338
TEPP11,0.2676
TGAR11,2.0403
TORD11,0.0363
TRBL11,0.5457
TRXF11,1.3431
TVRI11,1.1572
URPR11,0.6814
VCJR11,0.9543000000000001
VGHF11,1.0319
VGIP11,0.7632
WHGR11,0.1731
SARE11,0.2675
VILG11,0.9233999999999999
VINO11,0.3698
VISC11,2.329
VIUR11,0.1276
VRTA11,0.9908999999999999
VSLH11,0.0723
VGIR11,1.2949
XPCI11,0.5364
XPIN11,0.4001
XPLG11,2.1601
XPML11,4.3236
Total,100.0
