IFIX - Carteira do Dia 23/01/2024
Código,Part. (%)
AIEC11,0.21090000000000003
BROF11,0.5212
SNFF11,0.1924
IRDM11,2.2684
TGAR11,1.8642000000000003
MALL11,0.8553
VIUR11,0.1702
VRTA11,1.0819
RBRX11,0.1363
BTAL11,0.3627
BCRI11,0.3734
GTWR11,0.8182
HTMX11,0.2137
XPCI11,0.6141
SNCI11,0.3319
MCCI11,1.2729
OUJP11,0.2556
VGIP11,0.8371
BTCI11,0.7865000000000001
HGBS11,2.3189
RZAK11,0.616
RBRY11,0.7925999999999999
JSAF11,0.2779
KNIP11,6.1166
KFOF11,0.361
VCRI11,0.1201
XPLG11,2.5745
RCRB11,0.46829999999999994
SARE11,0.3468
BARI11,0.3076
BLMG11,0.1202
KCRE11,0.2833
LGCP11,0.2516
BLMR11,0.1354
XPSF11,0.2923
VISC11,2.6318
AFHI11,0.3406
PLCR11,0.1462
BRCO11,1.4775
JSRE11,1.2605
PATL11,0.2682
TVRI11,1.3105
HFOF11,1.4229
LVBI11,1.3379
XPIN11,0.4627
VGHF11,0.7109
RZTR11,1.1532
HABT11,0.5757
BRCR11,1.2423
KNHY11,1.5399
RBVA11,1.2814
KNRI11,3.1403
KNCR11,4.6572
RBRR11,1.0659
VCJR11,1.1024
VSLH11,0.0982
HGRE11,1.2536
URPR11,0.8364
MORC11,0.1332
RBRF11,0.8779
CVBI11,0.8075000000000001
VINO11,0.5348
VILG11,1.1141
XPPR11,0.1232
RECT11,0.3044
GALG11,0.9062000000000001
PVBI11,1.553
HGPO11,0.3948999999999999
KISU11,0.2955
TEPP11,0.3137
XPML11,3.4452
BCFF11,1.4554
CYCR11,0.12389999999999998
MXRF11,2.6999
HGFF11,0.20439999999999997
HGLG11,4.3664
MORE11,0.1388
RBFF11,0.182
DEVA11,0.45119999999999993
ARRI11,0.0926
TRBL11,0.4965
HSML11,1.4835
CPTS11,2.135
BCIA11,0.3068
RECR11,1.7706
BTLG11,2.3423
PORD11,0.2701
TRXF11,1.3494
SADI11,0.1097
RBRP11,0.5344
HSLG11,0.9740000000000001
KNSC11,0.9558000000000001
MCHF11,0.23370000000000002
BTRA11,0.1583
TORD11,0.05870000000000001
WHGR11,0.1943
RZAT11,0.274
HSAF11,0.1733
MFII11,0.3464
GGRC11,0.8181
VGIR11,0.7905000000000001
HCTR11,0.6597
ALZR11,0.9170000000000001
HGCR11,1.3027
HGRU11,2.0322
RBRL11,0.4653
SPXS11,0.15
CACR11,0.3135
Total,100.0
