IFIX - Carteira do Dia 30/10/2024
Código,Part. (%)
HGLG11,3.852
HSML11,1.3389
HSLG11,0.7805
HSAF11,0.1456
GGRC11,0.7897
HGPO11,0.3916
GTWR11,0.6514
RECT11,0.1878
KNUQ11,1.1723
HGFF11,0.1587
HGRU11,2.5246
HTMX11,0.20980000000000001
KNCR11,6.791699999999999
HGCR11,1.1118
IRDM11,1.7763
JSAF11,0.48640000000000005
HGBS11,1.8466
JSRE11,0.9563999999999999
KCRE11,0.2362
HFOF11,1.0882
KFOF11,0.39
KISU11,0.242
HCTR11,0.44689999999999996
KIVO11,0.1201
BTRA11,0.0907
INLG11,0.2043
RCRB11,0.3597
PORD11,0.22160000000000002
CACR11,0.3559
AFHI11,0.3116
HABT11,0.4827000000000001
LVBI11,1.2256
MALL11,0.9478
GARE11,0.8305
MANA11,0.2322
MCCI11,1.0277
FATN11,0.2234
MCHY11,0.7044
MFII11,0.3825
DEVA11,0.3411
MXRF11,3.0748
RBVA11,0.9041
OUJP11,0.188
PATL11,0.1964
CVBI11,0.7013
PVBI11,1.6049
RBFF11,0.1452
CPTS11,1.6865
RBRF11,0.6717
RBRL11,0.3496
CPSH11,0.46649999999999997
RBRP11,0.46820000000000006
RBRR11,0.9233999999999999
RBRX11,0.181
RBRY11,0.8614
CYCR11,0.10249999999999998
KORE11,0.6471
KNHF11,1.2844
GZIT11,0.7906
XPCI11,0.5109
XPIN11,0.3858
AJFI11,0.1671
XPLG11,2.0865
XPML11,4.2136
AIEC11,0.1621
XPSF11,0.21549999999999997
BPML11,0.45059999999999995
HGRE11,0.9250000000000002
SNFF11,0.2736
BTAL11,0.31
BRCO11,1.2602
BROF11,0.4003
RVBI11,0.5279
SARE11,0.2636
TEPP11,0.2663
RZTR11,1.1961
SNCI11,0.2763
SNEL11,0.42269999999999996
SPXS11,0.1377
RZAT11,0.2386
RZAK11,0.505
BRCR11,0.8639000000000001
BTCI11,0.6639
KNHY11,2.1357
ALZR11,0.9103
WHGR11,0.2026
TGAR11,1.7346999999999997
ARRI11,0.1165
VSLH11,0.0728
KNRI11,2.8644
ZAVI11,0.0897
KNSC11,1.2245
RECR11,1.4976
CLIN11,0.2951
VCJR11,0.9150999999999999
VISC11,2.1958
TRXF11,1.4727
TVRI11,1.1076
BPFF11,0.2002
URPR11,0.5844
BTLG11,3.0469
KNIP11,5.3958
BARI11,0.2529
VGHF11,0.9405
VGIP11,0.7162
BCRI11,0.2894
VGIR11,1.1204
VILG11,0.8982
BCIA11,0.249
VINO11,0.307
BLMG11,0.1048
TRBL11,0.39969999999999994
VIUR11,0.1137
VRTA11,0.9384
Total,100.0
