IFIX - Carteira do Dia 10/01/2024
Código,Part. (%)
HGFF11,0.201
TGAR11,1.8395
BCFF11,1.457
AIEC11,0.2121
BTLG11,2.3408
RBFF11,0.1805
CPTS11,2.1696
XPSF11,0.2887
RECT11,0.3123
TEPP11,0.312
CACR11,0.3095
VCRI11,0.12090000000000001
BARI11,0.3117
TRXF11,1.3632
HGCR11,1.2887
SARE11,0.3505
AFHI11,0.2637
BRCO11,1.4581
RZAT11,0.2808
BLMG11,0.1281
BLMR11,0.1358
VISC11,2.6201
BROF11,0.5158
VGHF11,0.7028
TORD11,0.062
TRBL11,0.49639999999999995
RZTR11,0.9087
BCRI11,0.3743
VIUR11,0.169
VSLH11,0.0989
BTAL11,0.376
SPXS11,0.15
RZAK11,0.6373
ALZR11,0.9348000000000001
BCIA11,0.3135
VILG11,1.1432
BTCI11,0.7844
TVRI11,1.2664
SNCI11,0.3345
XPPR11,0.1283
BRCR11,1.2767
RBVA11,1.28
BTRA11,0.1649
ARRI11,0.093
VINO11,0.5036
SNFF11,0.1983
RCRB11,0.4687
SADI11,0.11
VCJR11,1.0863
RECR11,1.8092000000000001
HSLG11,0.9759
XPLG11,2.5834
MORC11,0.1344
HSAF11,0.1721
HTMX11,0.21250000000000002
MORE11,0.1408
HGRE11,1.2532
OUJP11,0.2515
MFII11,0.3408
HGBS11,2.3038
PATL11,0.2693
PVBI11,1.5532
HCTR11,0.6642
PLCR11,0.1473
HABT11,0.573
PORD11,0.2717
GALG11,0.9192
GGRC11,0.8163999999999999
VGIR11,0.8046
XPCI11,0.606
HSML11,1.4699
MXRF11,2.6965
KNCR11,4.6795
KNIP11,6.0703
KNHY11,1.5397
KNSC11,0.9695
XPIN11,0.45970000000000005
KCRE11,0.2846
KFOF11,0.3706
KNRI11,3.1397
CVBI11,0.8158000000000001
LGCP11,0.2528
KISU11,0.2901
MALL11,0.8567
JSRE11,1.2662
LVBI11,1.3429
MCCI11,1.2727
JSAF11,0.2763
MCHF11,0.23580000000000004
IRDM11,2.3951
HFOF11,1.4348
RBRL11,0.4712
GTWR11,0.8392000000000001
URPR11,0.8372
RBRP11,0.5607
XPML11,3.4781
RBRY11,0.7996999999999999
RBRR11,1.0825
WHGR11,0.196
VRTA11,1.0768
RBRF11,0.8789999999999999
HGPO11,0.3938
HGLG11,4.3461
VGIP11,0.8348
HGRU11,2.0307
DEVA11,0.4647
CYCR11,0.123
RBRX11,0.1421
Total,100.0
