IFIX - Carteira do Dia 22/05/2024
Código,Part. (%)
BCRI11,0.3099
BCIA11,0.2852
BCFF11,1.2693
BARI11,0.2684
ARRI11,0.1141
AIEC11,0.1818
AJFI11,0.2065
BRCR11,1.0524
GARE11,0.8234999999999999
GGRC11,0.8134
ALZR11,1.0488
BLMG11,0.1183
CVBI11,0.7473
GTWR11,0.7209
BROF11,0.47220000000000006
FATN11,0.1643
BTAL11,0.3262
BTCI11,0.713
BTLG11,3.1265
BTRA11,0.1347
CACR11,0.3737
CLIN11,0.3012
CPFF11,0.1401
CPTS11,1.934
BPFF11,0.2297
KNRI11,3.4092
BRCO11,1.4586
KNHY11,2.1335
CYCR11,0.1141
XPSF11,0.253
XPPR11,0.10239999999999999
HABT11,0.5346
HCTR11,0.5045
HFOF11,1.2408
HGBS11,1.9986999999999997
HGCR11,1.1603
HGFF11,0.1799
HGLG11,3.9257
HGPO11,0.3904
HGRE11,1.0204
HGRU11,1.7238
HSAF11,0.1554
HSLG11,0.8167000000000001
HSML11,1.4133
HTMX11,0.1919
IRDM11,1.9747000000000001
JSAF11,0.5527
JSRE11,1.0393
KCRE11,0.2533
KFOF11,0.3094
KISU11,0.2686
KNCR11,4.2456
KNHF11,1.3863
KNIP11,5.5313
DEVA11,0.475
KNSC11,0.8828
AFHI11,0.2772
RBFF11,0.1748
MALL11,1.0453
MCCI11,1.0947
MCHY11,0.7549
MFII11,0.3289
MXRF11,2.4719
NCHB11,0.10510000000000001
OUJP11,0.2121
PATL11,0.2218
PLCR11,0.1333
PVBI11,1.7822999999999998
RBRF11,0.7845
RZAT11,0.2648
RBRL11,0.3842
RBRP11,0.5185
RBRR11,1.0013
RBRX11,0.20140000000000002
RBRY11,0.9941
RBVA11,0.9802
RCRB11,0.4123
RECR11,1.6899000000000002
RECT11,0.22729999999999997
RVBI11,0.5709
RZAK11,0.5392
KORE11,0.744
LVBI11,1.3496
RZTR11,1.2969
PORD11,0.2477
XPML11,4.4823
LGCP11,0.21549999999999997
SNCI11,0.2871
VGIP11,0.7524
SNFF11,0.1786
SPXS11,0.14
TEPP11,0.2897
TGAR11,1.7016
TORD11,0.0449
TRXF11,1.381
TVRI11,1.1831
URPR11,0.7258
VCJR11,0.9769999999999999
VGHF11,1.0447
TRBL11,0.5722
SARE11,0.3185
XPLG11,2.2119
VGIR11,0.9327
XPCI11,0.5582
WHGR11,0.1758
VSLH11,0.0745
VRTA11,0.9753
XPIN11,0.3972
VISC11,2.5039
VINO11,0.4602
VILG11,0.9587
VIUR11,0.1262
Total,100.0
