IFIX - Carteira do Dia 30/12/2024
Código,Part. (%)
SNCI11,0.2727
KNIP11,5.5348
RZAT11,0.24560000000000004
SNFF11,0.2586
RZAK11,0.5147
BPML11,0.4146
RVBI11,0.5039
RECT11,0.1849
SPXS11,0.132
RECR11,1.51
BRCO11,1.2234
RCRB11,0.3508
TEPP11,0.2564
BLMG11,0.0846
RBVA11,0.8689
RBFF11,0.1459
BCIA11,0.2484
TRXF11,1.5631
RBRL11,0.3409
BROF11,0.3833
PVBI11,1.5909
RBRP11,0.4596
RBRR11,0.9384999999999999
RBRX11,0.1726
BRCR11,0.8500000000000001
TGAR11,1.5987999999999998
GTWR11,0.6545
RZTR11,1.2413
BPFF11,0.1956
SNEL11,0.436
URPR11,0.5262
TVRI11,1.0363
MXRF11,3.1275999999999997
PATL11,0.1871
OUJP11,0.1828
VGIR11,1.096
VCJR11,0.8564
BTLG11,3.1096
MCRE11,0.6621
PORD11,0.2292
MCCI11,1.0322
VGHF11,0.9519999999999998
MANA11,0.2279
BTRA11,0.11130000000000001
MALL11,0.9482
LVBI11,1.2009
VGIP11,0.7043
KORE11,0.6013
CACR11,0.3095
KNUQ11,1.2077
MFII11,0.3676
BARI11,0.2416
RBRF11,0.6774
BTAL11,0.3142
SARE11,0.2584
RBRY11,0.8384
KNRI11,2.9614
BCRI11,0.2882
KNSC11,1.263
XPLG11,2.1342
HGFF11,0.1544
HGLG11,4.0402
XPML11,4.2137
CVBI11,0.7056
CYCR11,0.1062
KFOF11,0.3893
KNHF11,1.3032
KNCR11,7.044800000000001
JSAF11,0.457
CPSH11,0.4382
HGCR11,1.1328
KIVO11,0.1001
KISU11,0.2429
KNHY11,2.1819
ALZR11,0.947
CLIN11,0.2681
VIUR11,0.1204
VINO11,0.3168
VRTA11,0.9419000000000001
CPTS11,1.6688
KCRE11,0.2332
VILG11,0.8586
JSRE11,0.9186999999999999
VISC11,2.1654
GARE11,1.1728
HGBS11,1.8657
HFOF11,1.0174
ZAVI11,0.0726
INLG11,0.1894
VSLH11,0.07
AJFI11,0.1782
HTMX11,0.3922999999999999
ARRI11,0.1157
HSML11,1.18
WHGR11,0.20140000000000002
HSLG11,0.7424
HSAF11,0.1345
XPCI11,0.5129
DEVA11,0.2993
HGRU11,2.5415
HGRE11,0.9502
XPIN11,0.3613
HGPO11,0.1732
AIEC11,0.1705
FATN11,0.2089
GZIT11,0.7366
AFHI11,0.3143
HABT11,0.48760000000000003
GGRC11,0.8012999999999999
XPSF11,0.21180000000000002
HCTR11,0.304
IRDM11,1.7759
TRBL11,0.385
BTCI11,0.6561
Total,100.0
