IFIX - Carteira do Dia 01/02/2024
Código,Part. (%)
HCTR11,0.6366
SNCI11,0.3309
HFOF11,1.4041
SARE11,0.3374
HGBS11,2.2732
SADI11,0.1097
HGCR11,1.2731
RZTR11,1.1495
HGFF11,0.20309999999999997
RZAT11,0.2741
HGLG11,4.3681
RZAK11,0.6069
RECT11,0.2889
HGRE11,1.2348
SNFF11,0.1906
HGPO11,0.40449999999999997
VCJR11,1.0924
SPXS11,0.1479
BTRA11,0.1302
CACR11,0.3099
URPR11,0.8295
CPTS11,2.1326
TVRI11,1.3006
CVBI11,0.8149
TRXF11,1.3394
HABT11,0.5735
CYCR11,0.1255
DEVA11,0.44580000000000003
TORD11,0.05689999999999999
GALG11,0.8937
TGAR11,1.8474000000000002
GGRC11,0.8196
TEPP11,0.3071
GTWR11,0.8237
TRBL11,0.49870000000000003
RECR11,1.7786
MXRF11,2.6804
RCRB11,0.4592
KNCR11,4.6185
PLCR11,0.1456
KNHY11,1.5202
PATL11,0.2646
KNIP11,6.0372
OUJP11,0.2553
KNRI11,3.101
PORD11,0.2674
KNSC11,0.942
LGCP11,0.24949999999999997
MORC11,0.1357
LVBI11,1.3223
MFII11,0.3633
MCHF11,0.23669999999999997
MALL11,0.8413
VCRI11,0.1186
MORE11,0.1404
HGRU11,2.0119
KISU11,0.2932
KFOF11,0.3598
HSAF11,0.1755
RBVA11,1.264
HSLG11,0.9696
RBRY11,0.7872
HSML11,1.4723
RBRX11,0.1406
HTMX11,0.1999
PVBI11,1.5265
RBRR11,1.0466
RBRP11,0.5492
JSAF11,0.2784
RBRL11,0.4582
JSRE11,1.2345
RBRF11,0.8749
KCRE11,0.2793
RBFF11,0.181
IRDM11,2.2295
BTLG11,3.2510999999999997
VINO11,0.4961
MCCI11,1.2489
VGIR11,0.7877000000000001
XPLG11,2.5326
BROF11,0.5216
ALZR11,0.8954
VILG11,1.0913
BRCR11,1.2816
ARRI11,0.0926
XPCI11,0.6047
BRCO11,1.4269
BARI11,0.3079
VISC11,2.5854
WHGR11,0.1936
BCFF11,1.4456
BLMR11,0.1378
BLMG11,0.11849999999999998
VSLH11,0.0941
VIUR11,0.1644
BCIA11,0.3177
VRTA11,1.0646
AIEC11,0.211
BTAL11,0.3505
XPIN11,0.4558
BCRI11,0.3679
BTCI11,0.7838000000000002
VGIP11,0.8396000000000001
XPPR11,0.1198
AFHI11,0.3405
XPSF11,0.2894
XPML11,3.4977999999999994
VGHF11,0.6987
Total,100.0
