IFIX - Carteira do Dia 24/01/2024
Código,Part. (%)
KNRI11,3.1284
URPR11,0.8311999999999999
KNSC11,0.9570000000000001
SADI11,0.1099
TORD11,0.0585
LVBI11,1.34
RBFF11,0.1815
TEPP11,0.3135
RBRF11,0.8822
RECT11,0.306
RBRL11,0.46340000000000003
RBRP11,0.5252
SPXS11,0.1505
RBRR11,1.0677
RECR11,1.7614
SNCI11,0.3317
RBRX11,0.1368
SNFF11,0.1921
RBRY11,0.7946
RBVA11,1.2802
RCRB11,0.4658
PVBI11,1.5513
PORD11,0.27
TGAR11,1.8648000000000002
PLCR11,0.1465
RZTR11,1.1546
TVRI11,1.3091
MALL11,0.8554
MCCI11,1.2592
TRXF11,1.3543
MCHF11,0.23240000000000002
MFII11,0.3501
LGCP11,0.2519
MORC11,0.1324
MORE11,0.1389
RZAT11,0.2758
SARE11,0.347
MXRF11,2.7031
OUJP11,0.2544
PATL11,0.2668
RZAK11,0.6136
TRBL11,0.49670000000000003
KNIP11,6.1258
GGRC11,0.8182
BTAL11,0.3608
CYCR11,0.12389999999999998
HTMX11,0.2151
XPIN11,0.4666
BRCR11,1.2646
HGLG11,4.3657
DEVA11,0.4545
BROF11,0.5174
IRDM11,2.2601
VRTA11,1.0845
BLMR11,0.1348
GALG11,0.9053
JSAF11,0.2798
HGRU11,2.0346
XPLG11,2.5809
BRCO11,1.4548
BLMG11,0.1195
VGIP11,0.8505
VISC11,2.6252
CPTS11,2.1074
HSAF11,0.1735
WHGR11,0.1961
BTRA11,0.1581
CVBI11,0.8104999999999999
BTLG11,2.3446
HSML11,1.4885
VGIR11,0.7881000000000001
VSLH11,0.0985
BTCI11,0.7875
VILG11,1.1004
HSLG11,0.976
XPCI11,0.617
HGPO11,0.39569999999999994
HGRE11,1.2541
BCRI11,0.3739
VGHF11,0.7192
XPPR11,0.12240000000000001
JSRE11,1.262
ARRI11,0.093
HABT11,0.5765
KISU11,0.2951
ALZR11,0.919
HGBS11,2.3398
VIUR11,0.1684
KNCR11,4.6533
AIEC11,0.20990000000000003
HCTR11,0.6591
KNHY11,1.5465
XPSF11,0.2919
AFHI11,0.3419
HFOF11,1.4219
VCJR11,1.102
HGCR11,1.3102
CACR11,0.3139
KCRE11,0.2848
BCIA11,0.3075
KFOF11,0.3547
VCRI11,0.1205
BARI11,0.3063
GTWR11,0.8221
VINO11,0.5295
HGFF11,0.20369999999999996
BCFF11,1.4508
XPML11,3.4551
Total,100.0
