IFIX - Carteira do Dia 02/07/2024
Código,Part. (%)
LVBI11,1.2638
KNHY11,2.1253
LGCP11,0.22100000000000003
XPSF11,0.24480000000000002
KNSC11,0.8730999999999999
GTWR11,0.7256
KNRI11,3.4342000000000006
HFOF11,1.179
JSRE11,0.9599
KORE11,0.7156
GGRC11,0.7964000000000001
KNCR11,5.0792
HCTR11,0.46769999999999995
MCCI11,1.1093
GARE11,0.8214000000000001
MCHY11,0.7842
KNHF11,1.3611
MFII11,0.327
FATN11,0.1578
MXRF11,3.0622
NCHB11,0.10239999999999999
DEVA11,0.40479999999999994
OUJP11,0.1945
PORD11,0.2439
MALL11,1.034
PVBI11,1.704
HGRE11,0.9967
RZAK11,0.5315
PATL11,0.2176
AFHI11,0.3703
CVBI11,0.7649
KISU11,0.2647
RBFF11,0.1619
CPTS11,1.8894000000000002
RBRF11,0.7307
RBRL11,0.3742
CPFF11,0.1353
RBRP11,0.5092
KFOF11,0.3051
RBRR11,1.0051
CLIN11,0.3003
RBRX11,0.1925
RBRY11,1.0044
CACR11,0.3803
RBVA11,0.956
HGBS11,1.9497
RCRB11,0.3768
BTRA11,0.1254
RECR11,1.6546999999999998
KCRE11,0.2501
RECT11,0.2193
BTLG11,3.1062
RVBI11,0.5437
BTCI11,0.7218
CYCR11,0.11499999999999999
PLCR11,0.1295
TRXF11,1.3406
VGIP11,0.7524
BRCO11,1.4023
IRDM11,1.9032
SARE11,0.2718
HGCR11,1.1586
SNCI11,0.293
BROF11,0.4363000000000001
SNFF11,0.1799
JSAF11,0.5235
SPXS11,0.1369
BRCR11,0.9855
TGAR11,2.1137
VGHF11,1.0558
TORD11,0.0367
HABT11,0.5177
TRBL11,0.5484
TVRI11,1.1663
BCRI11,0.3004
VCJR11,0.9785
HTMX11,0.1975
URPR11,0.6951
BPFF11,0.22559999999999997
BLMG11,0.1203
HGFF11,0.1696
KNIP11,5.5186
BCIA11,0.2752
HGRU11,1.6940999999999997
TEPP11,0.279
AIEC11,0.1863
XPPR11,0.0917
RZTR11,1.2741
BTAL11,0.3289
VGIR11,0.9753
HSML11,1.3976
VILG11,0.9054
BCFF11,1.2359
VINO11,0.4183
HGLG11,3.8928
VISC11,2.2911
BARI11,0.2762
VIUR11,0.1273
HSLG11,0.7792
RZAT11,0.2599
AJFI11,0.1873
ARRI11,0.1404
VSLH11,0.0697
WHGR11,0.175
ALZR11,1.0505
XPCI11,0.5379
HSAF11,0.1552
XPIN11,0.3945000000000001
VRTA11,0.983
XPLG11,2.1327
HGPO11,0.3913
XPML11,4.3917
Total,100.0
