IFIX - Carteira do Dia 30/04/2024
Código,Part. (%)
BCRI11,0.3338
BCIA11,0.2977
BCFF11,1.3925
BARI11,0.2872
GTWR11,0.7719
ALZR11,0.8761999999999999
AIEC11,0.1956
BROF11,0.5073
BLMG11,0.11329999999999998
ARRI11,0.12360000000000002
BRCO11,1.5907999999999998
DEVA11,0.5155
BTAL11,0.32
GGRC11,0.8789
BTCI11,0.7795
BTLG11,3.1408
BTRA11,0.1373
CACR11,0.3138
CNES11,0.0409
CPTS11,2.0769
CVBI11,0.8
CYCR11,0.1207
HABT11,0.5729
BRCR11,1.1383
HCTR11,0.5477
HTMX11,0.2033
KNRI11,3.7644
GARE11,0.8737
XPSF11,0.2713
LVBI11,1.4284
HFOF11,1.3572
HGBS11,2.1696
HGCR11,1.2408
HGFF11,0.1925
HGLG11,4.326
HGPO11,0.41079999999999994
HGRE11,1.1389
HGRU11,1.9050999999999998
HSAF11,0.1637
HSLG11,0.8888
HSML11,1.4291
IRDM11,2.1206
JSAF11,0.5866
JSRE11,1.1003
KCRE11,0.2716
KFOF11,0.3359
KISU11,0.2851
KNCR11,4.572
KNHY11,2.148
KNIP11,5.9338
KNSC11,0.9358
LGCP11,0.2322
MALL11,0.7984
XPPR11,0.1153
RBRP11,0.5585
MFII11,0.353
MXRF11,2.5595
OUJP11,0.2316
PATL11,0.2376
PLCR11,0.1441
PORD11,0.2628
PVBI11,1.4553
RBFF11,0.1779
RBRF11,0.8394
RBRL11,0.42189999999999994
RBRR11,1.077
SARE11,0.3404
RBRX11,0.1359
RBRY11,1.0706
RBVA11,1.2463
RCRB11,0.4406999999999999
RECR11,1.7854999999999999
RECT11,0.24790000000000004
RZAK11,0.5815
RZAT11,0.2851
RZTR11,1.0374
SADI11,0.107
SNCI11,0.3071
SNFF11,0.1901
AFHI11,0.3279
XPML11,4.5979
SPXS11,0.1448
MCCI11,1.1731
TEPP11,0.3074
TGAR11,1.8612
TORD11,0.0493
TRBL11,0.496
TRXF11,1.5046
URPR11,0.7762
VCJR11,1.0423
VCRI11,0.1166
VGHF11,0.643
TVRI11,1.2694
VGIR11,0.7696
VILG11,1.0691
VINO11,0.48849999999999993
VISC11,2.5013
XPLG11,2.3809
VIUR11,0.1486
VRTA11,1.0512
VSLH11,0.0805
WHGR11,0.1888
XPCI11,0.5946
XPIN11,0.4271
VGIP11,0.8233
Total,100.0
