IFIX - Carteira do Dia 10/04/2024
Código,Part. (%)
HCTR11,0.5472
BCRI11,0.3392
BCIA11,0.3033
BCFF11,1.3805
BARI11,0.2929
HABT11,0.5724
ALZR11,0.878
AIEC11,0.1906
BROF11,0.5362
BLMG11,0.1136
ARRI11,0.1217
BRCO11,1.5942
BTRA11,0.1466
BTAL11,0.3167
GTWR11,0.764
BTCI11,0.7731
BTLG11,3.2614000000000005
CACR11,0.2988
CPTS11,2.0934
CVBI11,0.7993999999999999
CYCR11,0.1196
DEVA11,0.4726
GARE11,0.8681
BRCR11,1.1255
HFOF11,1.3478
XPSF11,0.2731
KNSC11,0.9186999999999999
GGRC11,0.7774
XPPR11,0.1258
HGBS11,2.2041
HGCR11,1.23
HGFF11,0.1928
HGLG11,4.2936
HGPO11,0.4144
HGRE11,1.1616
HGRU11,1.8686
HSAF11,0.1693
HSLG11,0.9209
HSML11,1.4418
HTMX11,0.2035
IRDM11,2.1551
JSAF11,0.582
JSRE11,1.1572
KCRE11,0.2698
KFOF11,0.3453
KISU11,0.2811
KNCR11,4.4671
KNHY11,2.1228
KNIP11,5.9414
KNRI11,3.6989999999999994
LGCP11,0.2309
LVBI11,1.4428
VILG11,1.09
MCCI11,1.1998
MXRF11,2.5332
OUJP11,0.2319
PATL11,0.2558
PLCR11,0.143
PORD11,0.2645
PVBI11,1.4513
RBFF11,0.1794
RBRF11,0.8477999999999999
RBRL11,0.4251
MALL11,0.8113
RBRX11,0.1396
SNCI11,0.3111
RBRY11,1.0624
RBVA11,1.2222
RCRB11,0.45119999999999993
RECR11,1.7827
RECT11,0.2639
RZAK11,0.5945
RZAT11,0.2844
RZTR11,1.0608
SADI11,0.1047
SARE11,0.3307
AFHI11,0.3249
RBRR11,1.0545
MFII11,0.3524
RBRP11,0.546
TEPP11,0.3089
SNFF11,0.1948
VGIR11,0.7776
TGAR11,1.8311000000000002
TORD11,0.0478
TRBL11,0.4834
TRXF11,1.4958
TVRI11,1.2544
VCJR11,1.068
VCRI11,0.1163
VGHF11,0.6482
VGIP11,0.8380000000000001
URPR11,0.7772
SPXS11,0.1435
XPML11,4.563
XPIN11,0.4385
XPCI11,0.586
WHGR11,0.1863
VSLH11,0.0791
XPLG11,2.4522
VIUR11,0.1508
VISC11,2.5326
VINO11,0.5048
VRTA11,1.0555
Total,100.0
