IFIX - Carteira do Dia 26/03/2024
Código,Part. (%)
IRDM11,2.1248
HGFF11,0.19880000000000003
KNHY11,2.1381
BROF11,0.5144
HTMX11,0.1995
HABT11,0.5804
CACR11,0.3023
KNIP11,5.9259
DEVA11,0.44
KNRI11,3.0779
RZAK11,0.5987
HGPO11,0.4124
BTCI11,0.7686
KNSC11,0.9269
HFOF11,1.3607
CPTS11,2.066
TEPP11,0.3109
SADI11,0.1047
VGIR11,0.7727
RZAT11,0.2815
BCIA11,0.3011
KNCR11,4.4704
CYCR11,0.1196
GARE11,0.8749
KCRE11,0.2728
KISU11,0.2859
VILG11,1.0585
HGBS11,2.2363
MALL11,0.8236
HSAF11,0.1729
HGRE11,1.1676
MCCI11,1.2237
LVBI11,1.4464
BRCR11,1.1486
HCTR11,0.5574
BTRA11,0.1506
HGCR11,1.2546
LGCP11,0.2383
HGRU11,1.9192
HSML11,1.456
HSLG11,0.9442
MFII11,0.354
GGRC11,0.7968
BTAL11,0.3206
JSRE11,1.177
KFOF11,0.3487
HGLG11,4.3364
BTLG11,3.2521
JSAF11,0.5962
GTWR11,0.7818999999999999
ALZR11,0.8812
CVBI11,0.7950999999999999
VINO11,0.4834
RCRB11,0.4513
TRBL11,0.48789999999999994
XPIN11,0.43290000000000006
XPML11,4.5801
RBFF11,0.1811
XPCI11,0.5979
RBRF11,0.8726000000000002
PORD11,0.2607
BRCO11,1.622
AFHI11,0.3273
PVBI11,1.4735
BLMG11,0.1144
XPPR11,0.1286
PATL11,0.2596
RBRL11,0.4069
OUJP11,0.2393
XPLG11,2.4883
WHGR11,0.1897
RBRP11,0.5601
AIEC11,0.1897
PLCR11,0.1444
XPSF11,0.2755
RBRR11,1.0646
RBRX11,0.1401
SARE11,0.3188
RECT11,0.2749
ARRI11,0.12339999999999998
VCRI11,0.1161
RECR11,1.7602
VISC11,2.5796
RBVA11,1.237
BCRI11,0.3539
VIUR11,0.1548
RBRY11,1.0792
RZTR11,1.0491
VGIP11,0.8368
VSLH11,0.0796
VGHF11,0.6734
VRTA11,1.0486
TORD11,0.0471
TRXF11,1.5008
TVRI11,1.2908
TGAR11,1.8598
SNCI11,0.3157
URPR11,0.7981
MXRF11,2.5583
VCJR11,1.0689
SPXS11,0.145
SNFF11,0.1888
BCFF11,1.399
BARI11,0.303
Total,100.0
