IFIX - Carteira do Dia 29/07/2024
Código,Part. (%)
LGCP11,0.2174
CACR11,0.3743
RBRX11,0.1898
RBRY11,0.9648
RECT11,0.21
RBVA11,0.9489
RCRB11,0.3678
RECR11,1.5927
BRCO11,1.4355
SNFF11,0.1744
BRCR11,0.9502
HGLG11,3.9079
FATN11,0.1538
DEVA11,0.3878
HGRU11,2.5551
HGRE11,0.9827
HGPO11,0.3821
HGFF11,0.1718
KORE11,0.7011
HGCR11,1.1361
GARE11,0.8080999999999999
HGBS11,1.9453999999999998
HFOF11,1.1582
RVBI11,0.5373
HSLG11,0.7822000000000001
RZAK11,0.5156
MFII11,0.3181
RZAT11,0.2567
AFHI11,0.3599
OUJP11,0.1842
RBRF11,0.7321
RBFF11,0.1592
PVBI11,1.7677000000000003
PORD11,0.23939999999999997
BTCI11,0.7031
PLCR11,0.1289
PATL11,0.2186
BTLG11,3.0866
LVBI11,1.3305
NCHB11,0.1011
MXRF11,3.0005
HCTR11,0.46760000000000007
BTRA11,0.125
MCHY11,0.7457
MCCI11,1.1199
MALL11,1.0298
RBRL11,0.3728
RBRP11,0.48980000000000007
BROF11,0.4117
RBRR11,0.9752000000000001
BLMG11,0.11499999999999999
SARE11,0.2726
RZTR11,1.2545
BPFF11,0.22200000000000003
GGRC11,0.7867
HSAF11,0.1547
HSML11,1.4037
VIUR11,0.1278
TRXF11,1.344
BARI11,0.2678
ALZR11,1.0205
VCJR11,0.9515000000000001
AJFI11,0.1932
VILG11,0.9358
WHGR11,0.1739
VRTA11,0.9858
TVRI11,1.1518
URPR11,0.6946
VISC11,2.3099
BCFF11,1.201
VGIP11,0.751
TEPP11,0.2719
XPSF11,0.2369
SPXS11,0.1343
VGIR11,1.2872
ARRI11,0.1382
VINO11,0.3623
XPPR11,0.1
TGAR11,2.0743
BCRI11,0.2969
XPML11,4.2992
HABT11,0.512
XPIN11,0.39820000000000005
TRBL11,0.5407
AIEC11,0.1878
BCIA11,0.2727
VGHF11,1.0389
HTMX11,0.1921
IRDM11,1.8574
KNSC11,0.8749
CLIN11,0.2944
KNRI11,3.2548
KNIP11,5.4146
KNHY11,2.1137
CPFF11,0.1312
KNHF11,1.3542
KNCR11,5.0215
KISU11,0.259
CYCR11,0.1121
GTWR11,0.7016
KFOF11,0.2899
KCRE11,0.24460000000000004
JSRE11,0.9995999999999999
CVBI11,0.7318
JSAF11,0.4958000000000001
SNCI11,0.2842
BTAL11,0.3333
CPTS11,1.8763999999999998
XPCI11,0.5371
XPLG11,2.1721
TORD11,0.0357
VSLH11,0.0727
Total,100.0
