IFIX - Carteira do Dia 20/09/2024
Código,Part. (%)
RBRR11,0.943
HGLG11,3.7874
HGRE11,0.8786
LGCP11,0.20539999999999997
MFII11,0.3717
MALL11,0.9535
MANA11,0.23779999999999998
MCCI11,1.0461
MCHY11,0.7095
BLMG11,0.1171
LVBI11,1.2369
BTCI11,0.6955
HGFF11,0.1633
BRCR11,0.9057
BRCO11,1.2318
BPML11,0.4866
BPFF11,0.21250000000000002
BCRI11,0.2966
BCIA11,0.2523
BCFF11,1.1482
BARI11,0.2476
ARRI11,0.11770000000000001
ALZR11,0.9122
AJFI11,0.1782
MXRF11,3.0652
BTAL11,0.3183
OUJP11,0.1802
HSML11,1.345
PORD11,0.22529999999999997
KNSC11,1.2169
KCRE11,0.2417
KNIP11,5.3124
KNHY11,2.1071
KNHF11,1.3216
KNCR11,5.1355
KIVO11,0.1235
KISU11,0.24720000000000003
KFOF11,0.41219999999999996
JSRE11,0.9196
HGPO11,0.3673
JSAF11,0.5244
PATL11,0.20990000000000003
IRDM11,1.7691999999999999
AIEC11,0.1819
HSLG11,0.7533
HSAF11,0.1486
HGRU11,2.4501
KNRI11,2.901
ZAVI11,0.0861
KNUQ11,1.1334
KORE11,0.6908
RBRL11,0.3697
RBRF11,0.6894
RBFF11,0.1561
PVBI11,1.6545
HTMX11,0.20990000000000003
BTLG11,3.0292
BROF11,0.3856
CACR11,0.362
VSLH11,0.0735
RZTR11,1.2044
TEPP11,0.2602
VCJR11,0.9340000000000002
VRTA11,0.9601000000000001
VINO11,0.3112
SPXS11,0.1306
SNCI11,0.2724
VIUR11,0.1196
SNEL11,0.12160000000000001
RECT11,0.1996
RVBI11,0.5287
VILG11,0.9048999999999999
RBVA11,0.9008999999999999
RBRX11,0.1795
URPR11,0.6654
XPSF11,0.2194
RBRY11,0.8587000000000001
VGHF11,1.0137
TVRI11,1.1188
XPML11,4.2613
SNFF11,0.2808
XPLG11,2.1003
VGIP11,0.7179
RECR11,1.5338
BTRA11,0.1043
RCRB11,0.3415
RZAT11,0.2565
TRXF11,1.4745
TGAR11,1.8493
WHGR11,0.2056
HGCR11,1.1125
HGBS11,1.867
HFOF11,1.1016
HCTR11,0.45370000000000005
HABT11,0.49559999999999993
GZIT11,0.8665
GTWR11,0.6803
GGRC11,0.792
GARE11,0.7993
FATN11,0.2194
DEVA11,0.37
CLIN11,0.2843
TRBL11,0.49670000000000003
CVBI11,0.7158
CPTS11,1.7798999999999998
CPSH11,0.46740000000000004
RBRP11,0.4678
AFHI11,0.31
SARE11,0.2615
XPIN11,0.376
CYCR11,0.1121
VGIR11,1.0755
VISC11,2.1822
XPCI11,0.5338
RZAK11,0.49759999999999993
Total,100.0
