IFIX - Carteira do Dia 26/07/2024
Código,Part. (%)
VSLH11,0.0738
AIEC11,0.1881
XPLG11,2.1894
FATN11,0.1551
HFOF11,1.1719
HGCR11,1.1464
XPML11,4.3337
HGBS11,1.9586
GARE11,0.8154
HGPO11,0.3846
HGFF11,0.1744
XPIN11,0.4004
CYCR11,0.11299999999999999
DEVA11,0.3922
HGRU11,1.6958999999999997
XPCI11,0.5419
HSAF11,0.1558
HSLG11,0.7953
HSML11,1.4081
HTMX11,0.1924
AJFI11,0.1943
IRDM11,1.8812
CVBI11,0.7282
XPSF11,0.2375
HGRE11,0.9914
HCTR11,0.4847000000000001
CACR11,0.3771
AFHI11,0.3636
KNSC11,0.8847
JSRE11,1.0036
KORE11,0.718
VRTA11,0.9911999999999999
KCRE11,0.24660000000000004
CPTS11,1.8796
VILG11,0.9643
VISC11,2.3309
KFOF11,0.2939
KNCR11,5.0399
KNHY11,2.1277
ALZR11,1.0323
CPFF11,0.1323
KNIP11,5.4908
VIUR11,0.129
KISU11,0.2611
CLIN11,0.2955
KNRI11,3.3068
KNHF11,1.3634
WHGR11,0.174
JSAF11,0.5033
HGLG11,3.9281
GTWR11,0.708
GGRC11,0.7901
HABT11,0.5186
XPPR11,0.1003
LGCP11,0.2177
VINO11,0.3656
PORD11,0.2437
ARRI11,0.1393
LVBI11,1.3382
SNFF11,0.1748
VGIR11,1.2988
MALL11,1.0516
BCRI11,0.2993
SARE11,0.2753
MCCI11,1.1226
BTRA11,0.1298
VGIP11,0.7574
BLMG11,0.1164
RZTR11,1.2664
RZAT11,0.259
MCHY11,0.7541
SPXS11,0.136
NCHB11,0.1023
BTCI11,0.7059
PATL11,0.2202
OUJP11,0.1851
VCJR11,0.9565
VGHF11,1.0506
BARI11,0.2704
BTLG11,3.12
MXRF11,3.0216
BRCO11,1.4482
MFII11,0.3208
PLCR11,0.1285
BROF11,0.41559999999999997
BCIA11,0.2749
TEPP11,0.2746
PVBI11,1.771
BTAL11,0.334
TVRI11,1.159
RBFF11,0.1617
BPFF11,0.22400000000000003
RVBI11,0.5417
RBRF11,0.7417
SNCI11,0.2859
BCFF11,1.2118
RBRL11,0.3694
TRXF11,1.3543
RZAK11,0.5217
RBRP11,0.4888
RCRB11,0.3676
RECR11,1.608
RBVA11,0.9533
URPR11,0.7027
TORD11,0.0361
TGAR11,2.0982
BRCR11,0.9614000000000001
RBRX11,0.1928
TRBL11,0.5467
RECT11,0.2117
RBRR11,0.9819
RBRY11,0.9749000000000001
Total,100.0
