IFIX - Carteira do Dia 28/08/2024
Código,Part. (%)
BCFF11,1.2044
GGRC11,0.7774
BCRI11,0.3063
BCIA11,0.272
BARI11,0.2638
GARE11,0.8131000000000002
ALZR11,1.0197
AJFI11,0.1888
AIEC11,0.1903
BRCR11,0.9525
BLMG11,0.12260000000000001
ARRI11,0.1379
BPFF11,0.2184
BTLG11,3.1316
BROF11,0.3915
FATN11,0.1534
BTAL11,0.333
BTCI11,0.703
BTRA11,0.11050000000000001
CACR11,0.3823
CLIN11,0.2924
CPFF11,0.129
CPTS11,1.8659
CVBI11,0.7336
CYCR11,0.1141
BRCO11,1.4143
GTWR11,0.6989
XPSF11,0.2309
KNIP11,5.4572
DEVA11,0.3754
XPPR11,0.0945
HABT11,0.5172
HCTR11,0.46029999999999993
HFOF11,1.1423
HGBS11,1.9154999999999998
HGCR11,1.1345
HGFF11,0.172
HGLG11,3.8619
HGPO11,0.3748
HGRE11,0.9504999999999999
HGRU11,2.5468
HSAF11,0.1514
HSLG11,0.7753
HSML11,1.3977
HTMX11,0.2023
IRDM11,1.8534
JSAF11,0.532
JSRE11,0.9581
KCRE11,0.24919999999999998
KFOF11,0.2832
KISU11,0.2563
KNCR11,5.002
KNHF11,1.3679
KNHY11,2.1269
KNRI11,3.2596
KNSC11,1.2325
KORE11,0.7135
LGCP11,0.21349999999999997
MALL11,1.0162
MCCI11,1.073
MCHY11,0.7423
MFII11,0.3235
MXRF11,2.9765
NCHB11,0.1005
OUJP11,0.1859
PATL11,0.2153
PLCR11,0.1282
PORD11,0.23340000000000002
PVBI11,1.7295
RBFF11,0.1621
RBRF11,0.7342
RBRL11,0.3798
RBRP11,0.5008
RBRR11,0.975
RBRX11,0.1904
RBRY11,0.9645000000000001
RBVA11,0.9391
RCRB11,0.3537
RECR11,1.5899
RECT11,0.21020000000000003
RVBI11,0.5398
RZAK11,0.5161
RZAT11,0.2594
LVBI11,1.2805
AFHI11,0.361
SNCI11,0.288
VGIP11,0.7376
SNFF11,0.1829
SPXS11,0.1323
TEPP11,0.2697
TGAR11,2.0623
TORD11,0.0301
TRBL11,0.5339
RZTR11,1.26
TVRI11,1.169
URPR11,0.6877
VCJR11,0.9590999999999998
VGHF11,1.0349
TRXF11,1.3347
SARE11,0.2627
VGIR11,1.2947
XPLG11,2.1669
XPIN11,0.3959
XPCI11,0.5427
WHGR11,0.1721
XPML11,4.2988
VRTA11,0.9941
VIUR11,0.1232
VISC11,2.2931
VINO11,0.3563
VILG11,0.9316
VSLH11,0.0757
Total,100.0
