IFIX - Carteira do Dia 11/09/2024
Código,Part. (%)
BRCO11,1.2455
BRCR11,0.9094
VSLH11,0.0737
BPML11,0.4539
BCIA11,0.2625
BPFF11,0.2104
VISC11,2.1974
BLMG11,0.122
BCRI11,0.2979
BROF11,0.3799
WHGR11,0.20679999999999998
VRTA11,0.9405
KNSC11,1.2103
BTCI11,0.6858
VIUR11,0.1227
BTLG11,3.0587
BTRA11,0.1043
HABT11,0.4901
HGLG11,3.7536
HCTR11,0.4541
KNHY11,2.0624
KNIP11,5.2765
KNRI11,2.9069
RZAT11,0.2555
XPIN11,0.3829
BTAL11,0.323
BCFF11,1.1636
VGHF11,1.005
XPLG11,2.0839
KNUQ11,1.1226
CLIN11,0.2862
VCJR11,0.939
VINO11,0.3388
GARE11,0.7993
CPSH11,0.465
GZIT11,0.8633
DEVA11,0.3686
CYCR11,0.11150000000000002
CPTS11,1.8179
VILG11,0.9125
GTWR11,0.6759
BARI11,0.2511
VGIR11,1.0801
CVBI11,0.7091
VGIP11,0.7085
RBRP11,0.4741
CACR11,0.3521
XPCI11,0.5219
AFHI11,0.3064
XPSF11,0.2234
AIEC11,0.1803
AJFI11,0.1776
XPML11,4.3079
ALZR11,0.9109
ARRI11,0.1163
FATN11,0.21789999999999998
RZAK11,0.5091
GGRC11,0.7937
LGCP11,0.2056
TRXF11,1.4689
RBRR11,0.9482
HGPO11,0.3634
TRBL11,0.5025
HGRE11,0.9020999999999999
HGRU11,2.4553
TGAR11,1.9232
HSAF11,0.1471
HSLG11,0.7575
TEPP11,0.2599
HSML11,1.3309
HTMX11,0.20150000000000004
SPXS11,0.1295
IRDM11,1.7875999999999999
JSAF11,0.5117
SNFF11,0.2794
JSRE11,0.9081
KCRE11,0.2379
SNEL11,0.11939999999999999
KFOF11,0.41050000000000003
KISU11,0.2457
SNCI11,0.2751
KIVO11,0.1222
KNCR11,5.0745
ZAVI11,0.0867
HGFF11,0.1624
HGCR11,1.0909
KORE11,0.6905
HGBS11,1.867
TVRI11,1.1178
RVBI11,0.523
LVBI11,1.2439
MALL11,0.9589000000000001
RECT11,0.2003
MANA11,0.23809999999999998
MCCI11,1.0389
RECR11,1.5142
MFII11,0.3684
RCRB11,0.3352
MXRF11,3.0289
OUJP11,0.1788
RBVA11,0.9121
MCHY11,0.7296
PORD11,0.22570000000000004
PATL11,0.2091
SARE11,0.2537
URPR11,0.6581
KNHF11,1.3105
RBRL11,0.3734
RZTR11,1.2111
RBRX11,0.1855
HFOF11,1.1061
RBFF11,0.1591
PVBI11,1.722
RBRY11,0.8449
RBRF11,0.708
Total,100.0
