IFIX - Carteira do Dia 24/07/2024
Código,Part. (%)
BCIA11,0.2753
GARE11,0.8181
BLMG11,0.11770000000000001
BCRI11,0.2966
BCFF11,1.2121
BRCR11,0.9670999999999998
ARRI11,0.1392
ALZR11,1.0297
AJFI11,0.1959
AIEC11,0.1879
BPFF11,0.22270000000000004
BARI11,0.2709
BRCO11,1.4498
BTRA11,0.1261
FATN11,0.1546
BTAL11,0.3331
BTCI11,0.7078
BTLG11,3.1229
CACR11,0.3755
CLIN11,0.2995
CPFF11,0.1319
CPTS11,1.8893
CVBI11,0.7336
CYCR11,0.11229999999999998
DEVA11,0.4033
BROF11,0.4171
GGRC11,0.7933000000000001
KNSC11,0.8789
KNRI11,3.3649999999999998
XPPR11,0.0995
HABT11,0.5206
HCTR11,0.507
HFOF11,1.1689
HGBS11,1.9641
HGCR11,1.1453
HGFF11,0.1777
HGLG11,3.9223
HGPO11,0.3835
HGRE11,0.9894000000000001
HGRU11,1.6892
HSAF11,0.1548
HSLG11,0.791
HSML11,1.4107
HTMX11,0.1924
IRDM11,1.8902999999999999
JSAF11,0.5117
JSRE11,0.9985
KCRE11,0.24580000000000002
KFOF11,0.2936
KISU11,0.2615
KNCR11,4.9894
KNHF11,1.3581
KNHY11,2.1367
KNIP11,5.4441
GTWR11,0.7065
XPSF11,0.2386
KORE11,0.7174
VGIP11,0.7501
MCCI11,1.1121
MCHY11,0.7571
MFII11,0.3183
MXRF11,3.0235
NCHB11,0.10249999999999998
OUJP11,0.1845
PATL11,0.21789999999999998
PLCR11,0.1292
PORD11,0.2429
PVBI11,1.7595
RBRF11,0.746
MALL11,1.0489
RZAT11,0.2576
RBRP11,0.49069999999999997
RBRR11,0.9779
RBRX11,0.1924
RBRY11,0.9765000000000001
RBVA11,0.9606999999999999
RCRB11,0.3694
RECR11,1.6028
RECT11,0.21379999999999996
RVBI11,0.5411
RZAK11,0.519
AFHI11,0.3624
RBRL11,0.3716
RBFF11,0.1628
LGCP11,0.21349999999999997
RZTR11,1.2702
LVBI11,1.3253
SNFF11,0.1742
SPXS11,0.1368
TEPP11,0.275
TGAR11,2.0899
TORD11,0.0364
TRBL11,0.5458
TVRI11,1.1657
URPR11,0.6975
VCJR11,0.9616
VGHF11,1.0519
VGIR11,1.2971
TRXF11,1.3581
VILG11,0.9766
SARE11,0.2821
XPML11,4.3248
XPLG11,2.1956
XPIN11,0.3894
WHGR11,0.175
XPCI11,0.5405
SNCI11,0.2859
VRTA11,0.9889
VIUR11,0.1283
VISC11,2.3359
VINO11,0.3774
VSLH11,0.0736
Total,100.0
