IFIX - Carteira do Dia 25/11/2024
Código,Part. (%)
BCIA11,0.2386
BPFF11,0.20010000000000003
BLMG11,0.10510000000000001
BCRI11,0.2922
BARI11,0.2506
GARE11,1.1916
ALZR11,0.9106999999999998
AJFI11,0.171
AIEC11,0.1657
BPML11,0.4356
ARRI11,0.1191
BRCO11,1.2501
ZAVI11,0.0911
BTAL11,0.3127
BTCI11,0.6736
BTLG11,3.1226
BTRA11,0.09870000000000001
CACR11,0.343
CLIN11,0.2872
CPSH11,0.44089999999999996
CPTS11,1.6617
CVBI11,0.7042
CYCR11,0.107
DEVA11,0.3292
XPSF11,0.21549999999999997
BROF11,0.4053999999999999
GGRC11,0.79
HSML11,1.3401
KNHY11,2.1537
GTWR11,0.6539
HABT11,0.4548
HCTR11,0.4558
HFOF11,1.0283
HGBS11,1.8585
HGCR11,1.1058
HGFF11,0.1587
HGLG11,3.8709000000000002
HGPO11,0.161
HGRE11,0.914
HGRU11,2.4421
HSAF11,0.1476
HSLG11,0.7633
FATN11,0.2221
HTMX11,0.372
INLG11,0.1947
IRDM11,1.8179
JSAF11,0.47539999999999993
JSRE11,0.9344
KCRE11,0.2356
KFOF11,0.40020000000000006
KISU11,0.2314
KIVO11,0.12439999999999998
KNCR11,6.8784
KNHF11,1.2686
GZIT11,0.7477
KNIP11,5.4089
BRCR11,0.8638
KNSC11,1.2059
PVBI11,1.5833
KORE11,0.5989
LVBI11,1.2105
MALL11,0.9436
MANA11,0.23370000000000002
MCCI11,1.0496
MCRE11,0.6781
MFII11,0.3671
MXRF11,3.0411
OUJP11,0.1888
PATL11,0.1732
PORD11,0.2235
RZAT11,0.23639999999999997
RBFF11,0.1434
RBRF11,0.6939
RBRL11,0.3646
RBRP11,0.4759999999999999
RBRR11,0.9352000000000001
RBRX11,0.1788
RBRY11,0.8684
RBVA11,0.8848
RCRB11,0.3569
RECR11,1.4965
RECT11,0.1857
RVBI11,0.504
KNRI11,2.8402
RZAK11,0.5174
RZTR11,1.2382
AFHI11,0.3181
XPML11,4.2583
SARE11,0.2493
SNCI11,0.271
SNEL11,0.4314
SNFF11,0.2701
SPXS11,0.1311
TEPP11,0.2671
TGAR11,1.736
TRBL11,0.4172
TRXF11,1.5274
TVRI11,1.0655
URPR11,0.5402
VCJR11,0.9103
VGHF11,0.9677999999999999
KNUQ11,1.1712
VGIP11,0.6855
VGIR11,1.0994
VILG11,0.8733999999999998
VINO11,0.3086
VISC11,2.1576
VIUR11,0.1186
VRTA11,0.9334
VSLH11,0.0729
WHGR11,0.2069
XPCI11,0.5126
XPIN11,0.376
XPLG11,2.1079
Total,100.0
