IFIX - Carteira do Dia 31/05/2024
Código,Part. (%)
BRCO11,1.4331
BPFF11,0.2292
BLMG11,0.1171
BCRI11,0.3085
BCIA11,0.2841
ARRI11,0.1137
BARI11,0.2668
ALZR11,1.043
AJFI11,0.2053
AIEC11,0.1889
BCFF11,1.2404
BRCR11,1.0515
CYCR11,0.1116
FATN11,0.161
BTAL11,0.324
BTCI11,0.7141
BTLG11,3.1093
BTRA11,0.1318
CACR11,0.373
CLIN11,0.2987
CPFF11,0.1383
CPTS11,1.9
CVBI11,0.737
GARE11,0.8134
BROF11,0.47870000000000007
GGRC11,0.8084000000000001
XPPR11,0.1003
KNRI11,3.411
XPSF11,0.2496
DEVA11,0.4684
HABT11,0.5327
HCTR11,0.4854
HFOF11,1.2287
HGBS11,1.9826999999999997
HGCR11,1.1535
HGFF11,0.1771
HGLG11,3.8959
HGPO11,0.3824
HGRE11,0.9915
HGRU11,1.7044999999999997
GTWR11,0.7211
HSAF11,0.1547
HSML11,1.4083
HTMX11,0.19940000000000002
IRDM11,1.9452
JSAF11,0.5578
JSRE11,1.0192
KCRE11,0.2518
KFOF11,0.301
KISU11,0.2705
KNCR11,4.9885
KNHF11,1.374
KNHY11,2.1193
KNIP11,5.5379
HSLG11,0.8238000000000001
KNSC11,0.8835
VGIR11,0.9341999999999999
LGCP11,0.21379999999999996
MCCI11,1.0995
MCHY11,0.7498
MFII11,0.3272
MXRF11,2.4608
NCHB11,0.1008
OUJP11,0.2076
PATL11,0.2241
PLCR11,0.1329
PORD11,0.2439
PVBI11,1.7378
KORE11,0.7345
MALL11,1.0344
RZAT11,0.26
RBRP11,0.5008
RBRR11,0.9733999999999999
RBRX11,0.1965
RBRY11,0.9844
RBVA11,0.9848000000000001
RCRB11,0.4058
RECR11,1.6815
RECT11,0.22330000000000003
RVBI11,0.5557
RZAK11,0.533
AFHI11,0.3632
RBRL11,0.3948999999999999
RBFF11,0.1692
RBRF11,0.7691
RZTR11,1.3083
LVBI11,1.3202
VGIP11,0.7558
SNFF11,0.1749
SPXS11,0.1364
TEPP11,0.2863
TGAR11,1.7113
TORD11,0.0425
TRXF11,1.3737
TVRI11,1.1695
URPR11,0.7278
VCJR11,0.9677
VGHF11,1.0457
TRBL11,0.5618
VILG11,0.922
SARE11,0.3118
XPML11,4.3863
XPLG11,2.1775
XPIN11,0.3922999999999999
XPCI11,0.5471
WHGR11,0.1755
SNCI11,0.2822
VRTA11,0.9701
VIUR11,0.12459999999999999
VISC11,2.492
VINO11,0.465
VSLH11,0.0743
Total,100.0
