IFIX - Carteira do Dia 25/07/2024
Código,Part. (%)
RZTR11,1.2638
RZAK11,0.5212
RZAT11,0.2577
SARE11,0.2764
TRBL11,0.5434
SNFF11,0.1743
SPXS11,0.1367
TEPP11,0.2736
TGAR11,2.1
RVBI11,0.5398
SNCI11,0.2859
RECT11,0.21320000000000003
XPLG11,2.1987
RCRB11,0.3672
RBVA11,0.9586000000000001
RBRY11,0.9741999999999998
RBRX11,0.1922
RBRR11,0.9807
TORD11,0.036
TRXF11,1.3511
RBRL11,0.3722
TVRI11,1.169
XPPR11,0.10070000000000001
XPML11,4.3396
GTWR11,0.7066
RECR11,1.6078999999999999
XPSF11,0.23680000000000004
CPFF11,0.1322
AIEC11,0.188
BLMG11,0.1166
XPIN11,0.39880000000000004
GARE11,0.8165
AFHI11,0.363
BPFF11,0.22260000000000002
BCIA11,0.2757
BROF11,0.4151
BRCO11,1.4495
BARI11,0.2704
CACR11,0.3764
BTRA11,0.1253
ARRI11,0.1392
ALZR11,1.032
CLIN11,0.2964
BTLG11,3.1115
BTCI11,0.7088
CPTS11,1.8737999999999997
DEVA11,0.3995
AJFI11,0.1946
BTAL11,0.3344
GGRC11,0.7879
CVBI11,0.7311
BCFF11,1.2181
CYCR11,0.1126
BRCR11,0.9685000000000001
BCRI11,0.299
FATN11,0.1548
XPCI11,0.5443
VSLH11,0.0737
HFOF11,1.1664
HCTR11,0.49779999999999996
KFOF11,0.293
KNCR11,5.0345
RBFF11,0.1613
KNHF11,1.3632
PVBI11,1.7712999999999999
PORD11,0.2429
PLCR11,0.1292
PATL11,0.2184
NCHB11,0.10239999999999999
HGBS11,1.967
MXRF11,3.0217
MCHY11,0.7566
MCCI11,1.114
MALL11,1.0455
LVBI11,1.3293
LGCP11,0.21390000000000003
KNSC11,0.8792
KNRI11,3.3243
KNIP11,5.4574
KNHY11,2.1427
KORE11,0.7182
WHGR11,0.1753
MFII11,0.319
HGCR11,1.1463
OUJP11,0.1849
HGLG11,3.9189000000000003
HGFF11,0.1735
VIUR11,0.1281
VISC11,2.3537
VINO11,0.3708
VILG11,0.9674999999999999
VGIR11,1.295
VGIP11,0.7544
VGHF11,1.0474
VCJR11,0.9581
URPR11,0.7014
RBRP11,0.4883
RBRF11,0.7461
HABT11,0.5194
VRTA11,0.9914
HGPO11,0.3838
KCRE11,0.24590000000000004
JSRE11,0.9989
JSAF11,0.5078
IRDM11,1.875
HTMX11,0.1935
HSML11,1.4096
HSLG11,0.791
HSAF11,0.1549
HGRU11,1.6927
HGRE11,0.9899
KISU11,0.2599
Total,100.0
