IFIX - Carteira do Dia 05/08/2024
Código,Part. (%)
BCIA11,0.2704
CYCR11,0.1139
BLMG11,0.1163
BCRI11,0.2994
BCFF11,1.202
BRCR11,0.9788999999999999
ARRI11,0.1386
ALZR11,1.0333
AJFI11,0.1941
AIEC11,0.1859
BARI11,0.2661
BPFF11,0.2215
BTLG11,3.1001
BROF11,0.40850000000000003
FATN11,0.1548
BTAL11,0.3309
BTCI11,0.7059
BTRA11,0.1206
CACR11,0.3749
CLIN11,0.296
CPFF11,0.1312
CPTS11,1.8710999999999998
CVBI11,0.7443
GARE11,0.8119
XPSF11,0.2287
GGRC11,0.7894
HSML11,1.4092
KNRI11,3.3062
DEVA11,0.3904
XPPR11,0.09970000000000001
HABT11,0.5162
HCTR11,0.47539999999999993
HFOF11,1.156
HGBS11,1.9654999999999998
HGCR11,1.1431
HGFF11,0.1735
HGLG11,3.8575999999999997
HGPO11,0.3815
HGRE11,0.9742999999999999
HGRU11,2.5486
HSAF11,0.1557
HSLG11,0.7772
HTMX11,0.1915
IRDM11,1.8727
JSAF11,0.5008
JSRE11,0.9775
KCRE11,0.2443
KFOF11,0.2845
KISU11,0.2586
KNCR11,5.0319
KNHF11,1.3351
KNHY11,2.1104
KNIP11,5.392
GTWR11,0.6964
KNSC11,0.8744
BRCO11,1.3844
LGCP11,0.21449999999999997
MALL11,1.0227
MCCI11,1.101
MCHY11,0.7422
MFII11,0.3186
MXRF11,3.0009
NCHB11,0.10199999999999998
OUJP11,0.186
PATL11,0.216
PLCR11,0.1286
PORD11,0.24
PVBI11,1.7273
RBRF11,0.7302
RZAT11,0.2599
RBRL11,0.3973
RBRP11,0.49069999999999997
RBRR11,0.9757999999999999
RBRX11,0.1916
RBRY11,0.9766
RBVA11,0.9369999999999999
RCRB11,0.3622
RECR11,1.6076
RECT11,0.21360000000000004
RVBI11,0.549
RZAK11,0.5238
AFHI11,0.3624
RBFF11,0.1612
LVBI11,1.2851
KORE11,0.7026
SNCI11,0.2889
VGIP11,0.7621
SNFF11,0.1769
SPXS11,0.134
TEPP11,0.2685
TGAR11,2.0673
TORD11,0.0363
TRXF11,1.3415
TVRI11,1.1836
URPR11,0.68
VCJR11,0.9573
VGHF11,1.0332
VGIR11,1.2923
TRBL11,0.544
VILG11,0.9181
SARE11,0.2688
XPML11,4.3482
XPLG11,2.1567
XPIN11,0.3979
XPCI11,0.5364
WHGR11,0.1712
RZTR11,1.2497
VRTA11,0.9908
VIUR11,0.1265
VISC11,2.3285
VINO11,0.3688
VSLH11,0.0735
Total,100.0
