IFIX - Carteira do Dia 27/12/2024
Código,Part. (%)
KNHF11,1.2751
KNHY11,2.2021
CLIN11,0.2685
HSAF11,0.1326
HSLG11,0.7479
HSML11,1.2069
HTMX11,0.3981
INLG11,0.1811
IRDM11,1.7466
JSAF11,0.4484
JSRE11,0.936
HGRU11,2.5581
GZIT11,0.7298
RBFF11,0.1476
HGRE11,0.9538999999999999
RBRL11,0.3371
VCJR11,0.8515
VGHF11,0.9643
VGIP11,0.7122
VGIR11,1.0983
VILG11,0.855
VINO11,0.3175
VISC11,2.144
VIUR11,0.11919999999999999
VRTA11,0.9346
VSLH11,0.0697
WHGR11,0.2026
URPR11,0.5189
XPCI11,0.4934
PVBI11,1.5942
HGLG11,4.0627
KNIP11,5.554
KNSC11,1.2371
KNUQ11,1.2133
KORE11,0.6076
LVBI11,1.2005
MALL11,0.9443
MANA11,0.2291
MCCI11,1.0144
MCRE11,0.6464
MFII11,0.3447
MXRF11,3.094
HGPO11,0.1745
OUJP11,0.1826
PORD11,0.2293
KIVO11,0.1008
KISU11,0.2426
KFOF11,0.3909
KCRE11,0.2376
HABT11,0.4803
HCTR11,0.2988
HFOF11,1.0033
HGBS11,1.8286
HGCR11,1.1235
HGFF11,0.1522
PATL11,0.1795
XPIN11,0.3591
XPLG11,2.1568
XPML11,4.2463
BTCI11,0.66
BCIA11,0.24679999999999996
CPSH11,0.43750000000000006
BRCO11,1.2285
BTLG11,3.1785
CYCR11,0.1077
FATN11,0.21050000000000002
CPTS11,1.6061000000000003
BROF11,0.3909
BCRI11,0.2908
ALZR11,0.955
DEVA11,0.3016
BARI11,0.2363
ARRI11,0.1157
BLMG11,0.0863
CVBI11,0.6659
GGRC11,0.8061
AJFI11,0.18
BPML11,0.4071
BPFF11,0.19940000000000002
BRCR11,0.8579999999999999
AFHI11,0.3092
BTRA11,0.11329999999999998
GARE11,1.1622
CACR11,0.3047
AIEC11,0.1711
BTAL11,0.3222
ZAVI11,0.0731
XPSF11,0.2104
TVRI11,1.0261
TRXF11,1.5856999999999999
TRBL11,0.362
TGAR11,1.5883
RBRP11,0.4751
RBRR11,0.9570000000000001
RBRX11,0.1794
RBRY11,0.8445000000000001
RBVA11,0.8345999999999999
RCRB11,0.3442
RECR11,1.5344
RECT11,0.1866
RBRF11,0.6797
RVBI11,0.5129
RZAT11,0.24720000000000003
RZTR11,1.2479
SARE11,0.2656
SNCI11,0.2719
SNEL11,0.4525
SNFF11,0.2623
SPXS11,0.12489999999999998
TEPP11,0.2555
RZAK11,0.5102
GTWR11,0.6583
KNCR11,7.110699999999999
KNRI11,2.9675
Total,100.0
