IFIX - Carteira do Dia 12/08/2024
Código,Part. (%)
BCIA11,0.2733
BLMG11,0.11799999999999998
BCRI11,0.3008
BCFF11,1.1786
BRCR11,0.9686
ARRI11,0.1391
ALZR11,1.0358
AJFI11,0.1886
AIEC11,0.1879
BPFF11,0.21789999999999998
BARI11,0.2657
BRCO11,1.4304
DEVA11,0.3851
FATN11,0.1549
BTAL11,0.3316
BTCI11,0.6994
BTLG11,3.1079
BTRA11,0.1171
CACR11,0.3776
CLIN11,0.2933
CPFF11,0.1321
CPTS11,1.8728000000000002
CVBI11,0.7331
CYCR11,0.1148
GARE11,0.8149
BROF11,0.39509999999999995
GGRC11,0.7848
HTMX11,0.1931
KNRI11,3.3364
KNSC11,0.8701000000000001
XPPR11,0.0981
HABT11,0.5064
HCTR11,0.4618
HFOF11,1.1446
HGBS11,1.9565
HGCR11,1.1429
HGFF11,0.171
HGLG11,3.9043
HGPO11,0.3827
HGRE11,0.9638000000000001
HGRU11,2.567
HSAF11,0.1507
HSLG11,0.776
HSML11,1.3888
IRDM11,1.8552
JSAF11,0.5065
JSRE11,0.9666000000000001
KCRE11,0.24520000000000003
KFOF11,0.2879
KISU11,0.2576
KNCR11,5.0071
KNHF11,1.3397
KNHY11,2.1229
KNIP11,5.438
GTWR11,0.7001
XPSF11,0.2287
KORE11,0.7054
VGIP11,0.7631
MCCI11,1.0924
MCHY11,0.7466
MFII11,0.3205
MXRF11,2.9921
NCHB11,0.101
OUJP11,0.1876
PATL11,0.2163
PLCR11,0.1303
PORD11,0.2419
PVBI11,1.7233000000000003
RZAT11,0.2609
MALL11,1.0001
RBRL11,0.3819
RBRR11,0.9686999999999999
RBRX11,0.1929
RBRY11,0.9662999999999999
RBVA11,0.9406
RCRB11,0.3524
RECR11,1.5952000000000002
RECT11,0.21
RVBI11,0.5405
RZAK11,0.5246
AFHI11,0.3653
LGCP11,0.21689999999999998
RBRP11,0.49269999999999997
RBFF11,0.1623
RBRF11,0.7359
RZTR11,1.2561
SNFF11,0.1801
LVBI11,1.2938
SPXS11,0.1341
TEPP11,0.2678
TGAR11,2.0379
TORD11,0.036
TRBL11,0.5389
TRXF11,1.3374
URPR11,0.6778
VCJR11,0.9603
VGHF11,1.0298
VGIR11,1.3001
SARE11,0.2668
TVRI11,1.1834
XPML11,4.3749
SNCI11,0.2897
VILG11,0.9593
XPLG11,2.1712
XPIN11,0.4013
WHGR11,0.1718
XPCI11,0.5371
VRTA11,0.98
VIUR11,0.1284
VISC11,2.3379
VINO11,0.3589
VSLH11,0.0721
Total,100.0
