IFIX - Carteira do Dia 18/11/2024
Código,Part. (%)
BLMG11,0.1044
BCRI11,0.2925
BCIA11,0.23879999999999998
BARI11,0.24679999999999996
XPSF11,0.21220000000000003
ALZR11,0.9119
AJFI11,0.1727
AIEC11,0.1532
GARE11,1.1925
BPFF11,0.2013
ARRI11,0.12160000000000001
BPML11,0.44089999999999996
BTLG11,3.1277
BRCR11,0.8460000000000001
BTAL11,0.3169
BTCI11,0.6621
DEVA11,0.3183
BTRA11,0.1037
CACR11,0.3305
CLIN11,0.2996
CPSH11,0.4604
CPTS11,1.7003000000000001
CVBI11,0.6929
CYCR11,0.1048
GGRC11,0.7943
BRCO11,1.2361
GZIT11,0.7495
HSML11,1.3374
KNHF11,1.273
FATN11,0.22370000000000004
ZAVI11,0.0906
GTWR11,0.6484
HABT11,0.4514000000000001
HCTR11,0.4279
HFOF11,1.0584
HGBS11,1.8599
HGCR11,1.1121
HGFF11,0.1604
HGLG11,3.9058999999999995
HGPO11,0.1606
HGRE11,0.9162999999999999
HGRU11,2.4602
HSAF11,0.1514
HSLG11,0.7427
HTMX11,0.3738
INLG11,0.1982
IRDM11,1.7757000000000003
JSAF11,0.4737
JSRE11,0.9336000000000001
KCRE11,0.23709999999999998
KFOF11,0.3961
KISU11,0.24009999999999998
KIVO11,0.12409999999999999
KNCR11,6.8934
KNHY11,2.156
KNIP11,5.4461
BROF11,0.40870000000000006
KNSC11,1.1908
PVBI11,1.5504
KORE11,0.5538
LVBI11,1.2047
MALL11,0.935
MANA11,0.2362
MCCI11,1.0627
MCRE11,0.6882
MFII11,0.3735
MXRF11,2.9949
OUJP11,0.1877
PATL11,0.1809
PORD11,0.2198
RBFF11,0.1424
RZAK11,0.5155
RBRF11,0.6714
RBRL11,0.3613
RBRP11,0.48449999999999993
RBRR11,0.9207
RBRX11,0.1795
RBRY11,0.8758999999999999
RBVA11,0.8900999999999999
RCRB11,0.3473
RECR11,1.5057
RECT11,0.1821
RVBI11,0.4997
RZAT11,0.2379
RZTR11,1.2411
AFHI11,0.3207
XPML11,4.2725
KNUQ11,1.1742
SNCI11,0.2798
SNEL11,0.4406
SNFF11,0.2781
SPXS11,0.1345
TEPP11,0.2667
TGAR11,1.7081
SARE11,0.2601
TRXF11,1.5001
TVRI11,1.0584
URPR11,0.5415
VCJR11,0.9257
KNRI11,2.8583
TRBL11,0.4050000000000001
VGIP11,0.6859
VGHF11,0.9614000000000001
XPLG11,2.1478
XPIN11,0.3753
XPCI11,0.5228
VSLH11,0.0732
WHGR11,0.2094
VIUR11,0.1149
VISC11,2.1574
VINO11,0.3059
VILG11,0.8687999999999999
VGIR11,1.1181
VRTA11,0.932
Total,100.0
