IFIX - Carteira do Dia 02/10/2024
Código,Part. (%)
BCRI11,0.2957
BPFF11,0.2084
BLMG11,0.11889999999999999
BCIA11,0.2419
AIEC11,0.1823
BARI11,0.2502
ARRI11,0.1164
ALZR11,0.9148
AJFI11,0.1727
BPML11,0.4599
BCFF11,1.1554
BRCO11,1.2583
DEVA11,0.37
BROF11,0.3895
BTAL11,0.317
BTCI11,0.7058
BTLG11,3.0304
BTRA11,0.0924
CACR11,0.3657
CLIN11,0.2948
CPSH11,0.46629999999999994
CPTS11,1.7790999999999997
CVBI11,0.7082
CYCR11,0.11100000000000002
FATN11,0.2241
BRCR11,0.8824000000000001
KNIP11,5.3112
HSML11,1.3447
GTWR11,0.6795
KNHY11,2.1258
GGRC11,0.7983
GZIT11,0.8296
HABT11,0.4985
HCTR11,0.4664
HFOF11,1.1005
HGBS11,1.8525
HGCR11,1.1162
HGFF11,0.1567
HGLG11,3.8282999999999996
HGPO11,0.3704
HGRE11,0.8709
GARE11,0.8194
HGRU11,2.4383
HSLG11,0.7621
HTMX11,0.2144
INLG11,0.20609999999999998
IRDM11,1.7444000000000002
JSAF11,0.5081
JSRE11,0.9196
KCRE11,0.24420000000000003
KFOF11,0.4186
KISU11,0.2464
KIVO11,0.11939999999999999
KNCR11,5.2046
KNHF11,1.3091
HSAF11,0.1458
KNRI11,2.8049
ZAVI11,0.0907
RZTR11,1.2029
KORE11,0.6631
LVBI11,1.2299
MALL11,0.9400999999999999
MANA11,0.2379
MCCI11,1.0613
MCHY11,0.7057
MFII11,0.3761
MXRF11,3.0608
OUJP11,0.1812
PATL11,0.20779999999999998
PORD11,0.2293
PVBI11,1.6335
RBFF11,0.1505
RBRF11,0.6813
RBRL11,0.3684
RBRP11,0.4635
RBRR11,0.9490000000000001
RBRX11,0.1775
RBRY11,0.8845999999999999
RBVA11,0.8982
RCRB11,0.3421
RECR11,1.5544
RECT11,0.1959
RVBI11,0.523
AFHI11,0.3162
KNUQ11,1.1527
RZAK11,0.4974
XPSF11,0.2191
RZAT11,0.2542
KNSC11,1.2436
SNCI11,0.2734
SNEL11,0.1245
SNFF11,0.2911
SPXS11,0.1358
TEPP11,0.2629
TGAR11,1.8897000000000002
TRBL11,0.5065
TVRI11,1.1154
URPR11,0.6564
VCJR11,0.9266
VGHF11,0.9753
VGIP11,0.7125
TRXF11,1.4987
VILG11,0.8789
VGIR11,1.1004
XPML11,4.2574
XPLG11,2.1141
XPIN11,0.3816
WHGR11,0.2077
XPCI11,0.5327
VRTA11,0.9597
SARE11,0.2538
VIUR11,0.11969999999999999
VISC11,2.1938
VINO11,0.2982
VSLH11,0.0747
Total,100.0
