IFIX - Carteira do Dia 18/09/2024
Código,Part. (%)
HGLG11,3.7716
BLMG11,0.11939999999999999
RBRR11,0.9527000000000001
HGRE11,0.8871
MCHY11,0.7125
LVBI11,1.2395
MALL11,0.9504
MANA11,0.2373
MCCI11,1.0426
BTCI11,0.6889
LGCP11,0.20499999999999996
BTAL11,0.3261
AJFI11,0.1781
BRCR11,0.9093
BRCO11,1.2344
BPML11,0.4806
BPFF11,0.21150000000000002
BCRI11,0.298
HGFF11,0.1611
BCIA11,0.2618
BCFF11,1.1585
BARI11,0.2474
ARRI11,0.1176
ALZR11,0.9158
MFII11,0.371
BROF11,0.3839
MXRF11,3.0516
HSLG11,0.7543
PATL11,0.20950000000000002
AIEC11,0.1812
KCRE11,0.23909999999999998
KNIP11,5.3051
KNHY11,2.0911
KNHF11,1.3056
KNCR11,5.1156
KIVO11,0.12409999999999999
KISU11,0.2467
KFOF11,0.41070000000000007
JSRE11,0.8976
HGPO11,0.366
JSAF11,0.5134
OUJP11,0.1816
IRDM11,1.7624
HSML11,1.347
HSAF11,0.148
HGRU11,2.4431
KNRI11,2.9082
ZAVI11,0.0863
KNUQ11,1.1246
KORE11,0.6854
RBRL11,0.3733
RBRF11,0.6873
RBFF11,0.1582
PVBI11,1.6944000000000001
PORD11,0.22629999999999997
HTMX11,0.2081
KNSC11,1.2129
BTLG11,3.0152
CACR11,0.3586
RZTR11,1.2106
TEPP11,0.2578
VCJR11,0.9297999999999998
VRTA11,0.9633
VINO11,0.3213
SPXS11,0.1296
SNCI11,0.2715
VIUR11,0.1213
SNEL11,0.1208
RECT11,0.19980000000000003
RBVA11,0.9008
RCRB11,0.3369
RBRX11,0.1803
URPR11,0.663
XPSF11,0.2224
RBRY11,0.8522
VGHF11,1.0126
TVRI11,1.1108
XPML11,4.3204
SNFF11,0.2795
XPLG11,2.0949
VGIP11,0.7116
RECR11,1.5252
TRXF11,1.468
BTRA11,0.1042
VSLH11,0.0731
VILG11,0.9079
RVBI11,0.52
WHGR11,0.2043
RZAT11,0.2574
HGCR11,1.1063
HGBS11,1.8685
HFOF11,1.0919
HCTR11,0.45199999999999996
HABT11,0.4921
GZIT11,0.8838
GTWR11,0.679
GGRC11,0.7863
GARE11,0.8009999999999999
FATN11,0.2188
DEVA11,0.3689
CYCR11,0.1107
CLIN11,0.2825
CPTS11,1.8009000000000002
CVBI11,0.7134
RZAK11,0.5008
XPCI11,0.5301
VISC11,2.1861
VGIR11,1.0794
TRBL11,0.5001
TGAR11,1.9044
SARE11,0.2547
AFHI11,0.3081
RBRP11,0.46909999999999996
CPSH11,0.46309999999999996
XPIN11,0.3821
Total,100.0
