IFIX - Carteira do Dia 27/09/2024
Código,Part. (%)
BPFF11,0.2114
BLMG11,0.1191
BCRI11,0.2984
AIEC11,0.1831
BCIA11,0.2487
BARI11,0.24709999999999996
ARRI11,0.1173
ALZR11,0.9091
AJFI11,0.1736
BPML11,0.4698
BCFF11,1.1215
BRCO11,1.255
CACR11,0.3677
BROF11,0.3904
BTAL11,0.3149
BTCI11,0.7032
BTLG11,3.0188
BTRA11,0.0952
CLIN11,0.29
CPSH11,0.4709
CPTS11,1.7736
CVBI11,0.7
CYCR11,0.11329999999999998
DEVA11,0.3689
FATN11,0.2204
BRCR11,0.8956999999999999
KNIP11,5.3505
KNHY11,2.1197
GTWR11,0.6794
GGRC11,0.7958
GZIT11,0.8428
HABT11,0.5004
HCTR11,0.455
HFOF11,1.1074
HGBS11,1.8290999999999997
HGCR11,1.1155
HGFF11,0.1612
HGLG11,3.8047999999999997
HGPO11,0.3676
HGRE11,0.8668
HGRU11,2.439
GARE11,0.808
HSAF11,0.148
HSML11,1.3417
HTMX11,0.21379999999999996
INLG11,0.2083
IRDM11,1.7172
JSAF11,0.5179
JSRE11,0.9217999999999998
KCRE11,0.2441
KFOF11,0.4178
KISU11,0.24849999999999997
KIVO11,0.122
KNCR11,5.254
KNHF11,1.3188
HSLG11,0.7549
ZAVI11,0.091
KNRI11,2.7709
RZTR11,1.2096
KORE11,0.6866
LVBI11,1.2421
MALL11,0.9442
MANA11,0.23510000000000003
MCCI11,1.0646
MCHY11,0.6989
MFII11,0.3747
MXRF11,3.1026
OUJP11,0.1817
PATL11,0.2101
PORD11,0.22400000000000003
PVBI11,1.6420000000000001
RBFF11,0.1551
RBRF11,0.6769
RBRL11,0.3657
RBRP11,0.4599
RBRR11,0.9590999999999998
RBRX11,0.1743
RBRY11,0.8669
RBVA11,0.9015000000000001
RCRB11,0.3409
RECR11,1.5442
RECT11,0.1958
RVBI11,0.5239
AFHI11,0.3133
KNUQ11,1.1484
RZAK11,0.4977
XPSF11,0.2201
RZAT11,0.2547
KNSC11,1.241
SNCI11,0.2711
SNEL11,0.1247
SNFF11,0.2864
SPXS11,0.1306
TEPP11,0.2626
TGAR11,1.8852
TRBL11,0.5054
TVRI11,1.1192
URPR11,0.6664
VCJR11,0.9416000000000001
VGHF11,0.9977
VGIP11,0.7093
TRXF11,1.4976
VILG11,0.8871
VGIR11,1.0919
XPML11,4.2315
XPLG11,2.1182
XPIN11,0.3711
WHGR11,0.20609999999999998
XPCI11,0.539
VRTA11,0.95
SARE11,0.2593
VIUR11,0.1159
VISC11,2.1949
VINO11,0.2968
VSLH11,0.0743
Total,100.0
