IFIX - Carteira do Dia 19/03/2024
Código,Part. (%)
BTLG11,3.2875
VGIP11,0.8413999999999999
VGHF11,0.6812
JSAF11,0.2771
BTRA11,0.1589
RBRF11,0.8977
IRDM11,2.1318
PVBI11,1.5006
RBRL11,0.42160000000000003
HTMX11,0.20499999999999996
RBRP11,0.5484
AIEC11,0.1891
CACR11,0.3034
HSML11,1.4823
HSLG11,0.9707
RBRR11,1.0745
RBFF11,0.1807
ARRI11,0.1263
SNFF11,0.1878
VGIR11,0.7851
VIUR11,0.1512
MCCI11,1.241
KNHY11,2.1633
MALL11,0.8423
BRCO11,1.6388
VRTA11,1.0618
KNIP11,6.0379
BARI11,0.3054
LVBI11,1.4865
BLMG11,0.1161
WHGR11,0.1914
VSLH11,0.0845
KNRI11,3.0969
LGCP11,0.24550000000000002
KNSC11,0.955
BCRI11,0.3543
AFHI11,0.3342
BRCR11,1.2188
MFII11,0.3612
KNCR11,4.5458
PORD11,0.2627
BTCI11,0.7787
KCRE11,0.2755
VILG11,1.0694
PLCR11,0.1465
XPLG11,2.5217
PATL11,0.2635
BTAL11,0.3357
VCJR11,1.0814
KFOF11,0.3538
VINO11,0.4809
OUJP11,0.2408
KISU11,0.289
BROF11,0.5235
MXRF11,2.5902
VISC11,2.5925
XPML11,3.459
JSRE11,1.1949
HSAF11,0.1729
VCRI11,0.1176
BCIA11,0.3066
HGPO11,0.4212
TRXF11,1.5298
XPCI11,0.6073
XPPR11,0.146
CYCR11,0.1227
BCFF11,1.4321
RECR11,1.78
TRBL11,0.498
HGLG11,4.4303
XPIN11,0.4406
DEVA11,0.4495
TORD11,0.0494
RZAK11,0.6051
HGFF11,0.201
GARE11,0.8916000000000001
RZAT11,0.2818
TGAR11,1.8790999999999998
HCTR11,0.5301
HABT11,0.5812
SNCI11,0.32
SPXS11,0.149
HFOF11,1.3951
SARE11,0.3076
RCRB11,0.4612
GTWR11,0.8045
TEPP11,0.3119
SADI11,0.10739999999999998
GGRC11,0.8017
RZTR11,1.053
ALZR11,0.9014
HGCR11,1.2734
HGBS11,2.2618
CVBI11,0.8130000000000001
RECT11,0.28
RBRY11,1.1019
URPR11,0.8076
XPSF11,0.2794
HGRU11,1.95
RBRX11,0.1431
CPTS11,2.0955
RBVA11,1.2534
TVRI11,1.3201
HGRE11,1.1913
Total,100.0
