IFIX - Carteira do Dia 12/07/2024
Código,Part. (%)
BCIA11,0.2787
BLMG11,0.11939999999999999
BCRI11,0.2982
BCFF11,1.2147
BRCR11,0.9605
ARRI11,0.1401
ALZR11,1.0473
AJFI11,0.1893
AIEC11,0.1856
BPFF11,0.22669999999999998
BARI11,0.2742
BRCO11,1.4081
DEVA11,0.4050000000000001
FATN11,0.1565
BTAL11,0.33
BTCI11,0.7127
BTLG11,3.1803
BTRA11,0.1306
CACR11,0.3751
CLIN11,0.3028
CPFF11,0.1338
CPTS11,1.8978
CVBI11,0.7239
CYCR11,0.11399999999999999
GARE11,0.8242000000000002
BROF11,0.42640000000000006
GGRC11,0.8029
HTMX11,0.1933
KNRI11,3.4061
KNSC11,0.877
XPPR11,0.0944
HABT11,0.5099
HCTR11,0.4985
HFOF11,1.1708
HGBS11,1.9932999999999998
HGCR11,1.1519
HGFF11,0.177
HGLG11,3.9427999999999996
HGPO11,0.3906
HGRE11,0.9702999999999999
HGRU11,1.6992
HSAF11,0.1545
HSLG11,0.787
HSML11,1.3782
IRDM11,1.9101
JSAF11,0.51
JSRE11,0.9591999999999999
KCRE11,0.24819999999999998
KFOF11,0.2949
KISU11,0.2639
KNCR11,5.0364
KNHF11,1.3695
KNHY11,2.132
KNIP11,5.4433
GTWR11,0.7152
XPSF11,0.23979999999999999
KORE11,0.7218
VGIP11,0.7597
MCCI11,1.114
MCHY11,0.767
MFII11,0.3212
MXRF11,3.0628
NCHB11,0.1023
OUJP11,0.189
PATL11,0.219
PLCR11,0.1302
PORD11,0.2414
PVBI11,1.7434999999999998
RBRF11,0.7676
MALL11,1.0264
RZAT11,0.2619
RBRP11,0.5024
RBRR11,0.9898
RBRX11,0.1947
RBRY11,0.9818
RBVA11,0.9381999999999999
RCRB11,0.3678
RECR11,1.616
RECT11,0.21320000000000003
RVBI11,0.5431
RZAK11,0.5323
AFHI11,0.368
RBRL11,0.3724
RBFF11,0.1653
LGCP11,0.2197
RZTR11,1.2681
LVBI11,1.2732
SNFF11,0.1792
SPXS11,0.136
TEPP11,0.2766
TGAR11,2.0821
TORD11,0.0367
TRBL11,0.5403
TVRI11,1.1622
URPR11,0.684
VCJR11,0.962
VGHF11,1.0406
VGIR11,0.962
TRXF11,1.3436
VILG11,0.9701
SARE11,0.2857
XPML11,4.4371
XPLG11,2.206
XPIN11,0.3981
WHGR11,0.1755
XPCI11,0.5465
SNCI11,0.2931
VRTA11,0.9840999999999999
VIUR11,0.1331
VISC11,2.375
VINO11,0.3679
VSLH11,0.073
Total,100.0
