IFIX - Carteira do Dia 19/07/2024
Código,Part. (%)
MALL11,1.0367
GGRC11,0.8019000000000001
LVBI11,1.3362
KNHY11,2.1394
LGCP11,0.21449999999999997
GTWR11,0.7163
KORE11,0.7187
KNSC11,0.8742999999999999
KNRI11,3.3974
HFOF11,1.1716
XPSF11,0.2412
JSRE11,0.9861
PATL11,0.2167
GARE11,0.819
MCHY11,0.7597
KNHF11,1.3512
MFII11,0.3197
FATN11,0.1554
MXRF11,3.0311
NCHB11,0.1026
DEVA11,0.40679999999999994
OUJP11,0.1872
KNCR11,5.0185
PORD11,0.2415
MCCI11,1.1093
PVBI11,1.7814
RBRY11,0.9808000000000001
RZAK11,0.522
AFHI11,0.3638
CVBI11,0.7346
KISU11,0.2617
RBFF11,0.168
CPTS11,1.9044999999999999
RBRF11,0.7484
RBRL11,0.3739
CPFF11,0.1325
RBRP11,0.4977
KFOF11,0.2922
RBRR11,0.9862
CLIN11,0.3009
RBRX11,0.1913
HGRE11,0.9896
CYCR11,0.1131
CACR11,0.374
RBVA11,0.95
HGBS11,1.9742
RCRB11,0.3721
BTRA11,0.1263
RECR11,1.6111
KCRE11,0.24709999999999996
RECT11,0.2173
BTLG11,3.1338
RVBI11,0.5419
BTCI11,0.7095
PLCR11,0.1292
HCTR11,0.5093
RZAT11,0.2586
BRCO11,1.4457
IRDM11,1.9331
SARE11,0.2822
HGCR11,1.1477
SNCI11,0.2879
BROF11,0.4146
SNFF11,0.1775
JSAF11,0.5136
SPXS11,0.1364
BRCR11,0.9757
TEPP11,0.273
TGAR11,2.0809
VGHF11,1.0495
TORD11,0.0373
HABT11,0.5201
TRBL11,0.5396
TVRI11,1.1572
BCRI11,0.3006
VCJR11,0.9578999999999999
HTMX11,0.1923
URPR11,0.6952
BPFF11,0.22470000000000004
BLMG11,0.11690000000000002
HGFF11,0.1785
TRXF11,1.3652
VGIP11,0.7556
BCIA11,0.2773
KNIP11,5.4565
XPPR11,0.1
HGRU11,1.7049999999999998
RZTR11,1.2691
BTAL11,0.3311
VGIR11,0.9645000000000001
HSML11,1.3929
VILG11,0.9833
BCFF11,1.2449
HGLG11,3.9261
VISC11,2.3587
BARI11,0.2735
VIUR11,0.1316
HSLG11,0.7925999999999999
VINO11,0.3696
ARRI11,0.1395
VRTA11,0.9929
XPML11,4.3476
HGPO11,0.3876
XPLG11,2.1824
XPIN11,0.3944
AJFI11,0.1979
AIEC11,0.1869
XPCI11,0.5424
ALZR11,1.0386
WHGR11,0.1755
VSLH11,0.0737
HSAF11,0.155
Total,100.0
