IFIX - Carteira do Dia 06/03/2024
Código,Part. (%)
VINO11,0.475
RBRX11,0.1432
TGAR11,1.8895
SARE11,0.3164
AIEC11,0.1895
HGRU11,1.9577999999999998
PATL11,0.2728
LGCP11,0.245
BROF11,0.545
HABT11,0.5777
ARRI11,0.1263
SNFF11,0.1894
PLCR11,0.146
TORD11,0.05159999999999999
BLMG11,0.11840000000000002
RBRR11,1.0729
RECT11,0.2903
HSAF11,0.1713
TRBL11,0.5001
KNIP11,6.0179
XPSF11,0.2846
CVBI11,0.8242000000000002
CYCR11,0.12190000000000001
VRTA11,1.0616
DEVA11,0.4497999999999999
HGRE11,1.1846
HGLG11,4.4566
SNCI11,0.3254
VSLH11,0.0878
SPXS11,0.1504
KCRE11,0.2795
RCRB11,0.462
RECR11,1.8022
KNSC11,0.943
RBVA11,1.269
XPPR11,0.1414
BCFF11,1.425
VGIR11,0.7849
HGBS11,2.307
VILG11,1.0809
HGPO11,0.3984
XPLG11,2.5932
BTAL11,0.3352
TEPP11,0.3085
KNRI11,3.0967
BCRI11,0.3586
RBRY11,1.1023
HGFF11,0.19740000000000002
KFOF11,0.357
BCIA11,0.3136
GARE11,0.8881999999999999
JSAF11,0.2739
XPML11,3.51
VIUR11,0.1554
ALZR11,0.9033
RBRF11,0.8733
HGCR11,1.2635
HTMX11,0.1877
VCJR11,1.0796
VGIP11,0.8548
KNCR11,4.574
SADI11,0.1075
BTRA11,0.1536
XPIN11,0.4403000000000001
MCCI11,1.2512
XPCI11,0.6018
IRDM11,2.152
MFII11,0.3595
WHGR11,0.19
BRCR11,1.2358
RBFF11,0.1799
PORD11,0.2658
GGRC11,0.8058
BTLG11,3.3071
PVBI11,1.5149
KISU11,0.2891
RZAT11,0.2799
VGHF11,0.6838
VCRI11,0.1178
VISC11,2.5768
RZTR11,1.0776
CACR11,0.3057
BARI11,0.3054
TRXF11,1.3577
MXRF11,2.5652
CPTS11,2.1184
HFOF11,1.3968
OUJP11,0.23510000000000003
BTCI11,0.8012
KNHY11,2.171
RBRL11,0.4422
TVRI11,1.2783
GTWR11,0.8059000000000001
HCTR11,0.506
AFHI11,0.3357
RBRP11,0.567
RZAK11,0.6177
HSML11,1.4795
BRCO11,1.4219
URPR11,0.8078
JSRE11,1.2226
MALL11,0.8496999999999999
LVBI11,1.4958
HSLG11,0.9610000000000001
Total,100.0
