IFIX - Carteira do Dia 24/04/2024
Código,Part. (%)
BCRI11,0.3365
BCIA11,0.3028
BCFF11,1.3994
BARI11,0.285
GTWR11,0.778
ALZR11,0.8609
AIEC11,0.1928
BROF11,0.5156
BLMG11,0.1146
ARRI11,0.1227
BRCO11,1.5863000000000003
DEVA11,0.5028
BTAL11,0.3166
GGRC11,0.8770999999999999
BTCI11,0.7715
BTLG11,3.1424
BTRA11,0.1409
CACR11,0.31
CNES11,0.0338
CPTS11,2.0853
CVBI11,0.7984
CYCR11,0.1203
HABT11,0.5741
BRCR11,1.1411
HCTR11,0.5607
HTMX11,0.2053
KNRI11,3.7394
GARE11,0.878
XPSF11,0.2745
LVBI11,1.4253
HFOF11,1.3597
HGBS11,2.1893
HGCR11,1.2282
HGFF11,0.1915
HGLG11,4.2532
HGPO11,0.40959999999999996
HGRE11,1.1381
HGRU11,1.8786
HSAF11,0.1651
HSLG11,0.8834
HSML11,1.433
IRDM11,2.1416
JSAF11,0.5882
JSRE11,1.142
KCRE11,0.2728
KFOF11,0.3528
KISU11,0.2849
KNCR11,4.5401
KNHY11,2.1398
KNIP11,5.9091
KNSC11,0.9281000000000001
LGCP11,0.2332
MALL11,0.8061
XPPR11,0.1178
RBRP11,0.5526
MFII11,0.3538
MXRF11,2.551
OUJP11,0.23070000000000002
PATL11,0.2487
PLCR11,0.1426
PORD11,0.2693
PVBI11,1.4599
RBFF11,0.181
RBRF11,0.8356
RBRL11,0.43119999999999997
RBRR11,1.0795
SARE11,0.3292
RBRX11,0.1374
RBRY11,1.081
RBVA11,1.2339
RCRB11,0.44229999999999997
RECR11,1.8033000000000001
RECT11,0.2524
RZAK11,0.5889
RZAT11,0.2862
RZTR11,1.0421
SADI11,0.10590000000000001
SNCI11,0.306
SNFF11,0.1932
AFHI11,0.3281
XPML11,4.5923
SPXS11,0.1463
MCCI11,1.1787
TEPP11,0.3064
TGAR11,1.8451
TORD11,0.049
TRBL11,0.48849999999999993
TRXF11,1.5025
URPR11,0.7791
VCJR11,1.0378
VCRI11,0.1173
VGHF11,0.6245
TVRI11,1.2728
VGIR11,0.7684
VILG11,1.0785
VINO11,0.5033
VISC11,2.5198
XPLG11,2.4117
VIUR11,0.152
VRTA11,1.0536
VSLH11,0.0808
WHGR11,0.1906
XPCI11,0.5944
XPIN11,0.4272000000000001
VGIP11,0.8352
Total,100.0
